1,Apr 14,STL,@,CHC,L,2-7,GF,0, ,1,0,1,2,0,
27 (25),May 14,STL,@,BSN,W,5-4,GF,0, ,0,2,0,2,0,
28,May 15,STL,@,PHI,L,2-11,GF,0, ,1,1,1,3,0,
41 (12),Jun 1,STL,,CIN,W,4-2,CG,0,9.0,2,6,0,8,1,
42,Jun 2,STL,,CIN,W,5-4,CG,0,9.0,2,4,0,6,0,
43,Jun 3,STL,,CIN,L,2-5,CG,0,9.0,0,3,0,3,0,
44,Jun 4,STL,,CIN,W,6-1,CG,0,9.0,0,4,0,4,1,
45,Jun 5,STL,,PHI,L,0-3,CG,0,9.0,0,4,0,4,1,
46,Jun 6,STL,,PHI,W,3-1,CG,0,9.0,0,3,0,3,0,
47,Jun 7,STL,,PHI,L,4-8,CG,0,9.0,2,0,1,3,0,
48,Jun 8,STL,,PHI,L,4-5,CG,0,9.0,2,3,0,5,0,
49,Jun 9,STL,,NYG,W,11-10,CG,0,9.0,2,5,0,7,0,
50,Jun 10,STL,,NYG,W,13-2,CG,0,9.0,1,2,0,3,0,
51,Jun 11,STL,,NYG,L,2-3,CG,0,9.0,1,4,0,5,0,
52,Jun 12,STL,,NYG,W,8-3,CG,0,9.0,0,3,0,3,1,
53,Jun 13,STL,,BRO,W,9-2,CG,0,9.0,3,1,0,4,0,
54,Jun 14,STL,,BRO,L,1-2,CG,0,9.0,0,1,0,1,0,
55,Jun 15,STL,,BRO,W,4-2,CG,0,9.0,0,1,0,1,0,
56,Jun 16,STL,,BRO,W,4-3,CG,0,9.0,0,4,0,4,0,
57,Jun 17,STL,,BSN,W,2-0,CG,0,9.0,0,2,0,2,0,
58,Jun 18,STL,,BSN,W,3-2,CG,0,12.0,0,5,0,5,0,
59,Jun 19,STL,,BSN,W,6-1,CG,0,9.0,0,3,0,3,0,
60,Jun 20,STL,,BSN,W,8-2,CG,0,9.0,2,2,0,4,0,
61,Jun 23,STL,@,CHC,L,3-5,CG,0,8.0,0,1,0,1,0,
62,Jun 24,STL,@,CHC,L,13-14,GF,0,0.2,0,0,0,0,0,
63,Jun 25,STL,@,CHC,L,0-5,GF,0, ,2,1,1,4,0,
67 (3),Jun 30 (1),STL,,PIT,W,2-0,CG,0,9.0,0,3,0,3,0,
68,Jun 30 (2),STL,,PIT,L,2-4,CG,0,10.0,1,1,0,2,0,
69,Jul 1,STL,@,CIN,L,4-5,CG,0,8.2,1,3,0,4,0,
70,Jul 2,STL,@,CIN,W,2-0,GS,0, ,0,2,0,2,0,
77 (6),Jul 10 (1),STL,@,BSN,W,7-1,GF,0,3.0,0,0,0,0,0,
78,Jul 10 (2),STL,@,BSN,L,1-3,CG,0,8.0,2,4,1,7,0,
79,Jul 12 (1),STL,@,BSN,W,2-1,CG,0,9.0,1,2,0,3,0,
80,Jul 12 (2),STL,@,BSN,W,4-3,CG,0,11.0,1,3,1,5,0,
81,Jul 13,STL,@,PHI,L,0-8,CG,0,8.0,2,3,0,5,0,
82,Jul 14,STL,@,PHI,L,3-6,CG,0,8.0,0,0,0,0,0,
83,Jul 15,STL,@,PHI,L,3-4,GF,0, ,1,3,0,4,0,
84,Jul 17 (1),STL,@,NYG,L,4-5,CG,0,15.1,2,5,2,9,0,
85,Jul 17 (2),STL,@,NYG,L,0-2,CG,0,8.0,1,8,0,9,1,
86,Jul 19,STL,@,NYG,L,3-4,CG,0,8.0,0,3,0,3,0,
87,Jul 20,STL,@,NYG,W,3-1,CG,0,9.0,2,2,0,4,0,
88,Jul 22 (1),STL,@,BRO,L,0-1,CG,0,8.0,1,1,0,2,0,
89,Jul 22 (2),STL,@,BRO,W,11-1,CG,0,9.0,0,0,0,0,0,
90,Jul 23,STL,@,BRO,L,7-9,CG,0,8.0,2,3,0,5,1,
91,Jul 24 (1),STL,@,BRO,L,5-6,CG,0,9.2,0,0,0,0,0,
92,Jul 24 (2),STL,@,BRO,L,5-9,CG,0,8.0,3,1,1,5,0,
93,Jul 26,STL,@,BRO,L,8-13,CG,0,8.0,2,0,0,2,0,
95 (1),Jul 29,STL,,PHI,L,1-3,GF,0,1.0,1,0,0,1,0,
96,Jul 31 (1),STL,,PHI,W,2-1,GF,0,1.0,0,0,0,0,0,
98 (1),Aug 1 (1),STL,,NYG,W,4-3,GF,0, ,1,0,0,1,0,
99,Aug 1 (2),STL,,NYG,L,1-4,CG,0,9.0,2,6,1,9,1,
100,Aug 4 (1),STL,,NYG,L,9-11,GF,0, ,0,0,0,0,0,
101,Aug 4 (2),STL,,NYG,L,0-7,CG,0,9.0,0,3,1,4,0,
102,Aug 5,STL,,BRO,W,3-2,CG,0,9.0,1,1,0,2,0,
103,Aug 6,STL,,BRO,L,2-3,CG,0,9.0,2,2,0,4,0,
104,Aug 7,STL,,BRO,W,6-4,CG,0,9.0,0,1,0,1,0,
105,Aug 8,STL,,BSN,W,7-2,CG,0,9.0,1,4,1,6,1,
106,Aug 9,STL,,BSN,L,2-6,CG,0,9.0,0,0,0,0,0,
107,Aug 11 (1),STL,,BSN,L,2-6,CG,0,9.0,2,4,1,7,0,
108,Aug 11 (2),STL,,BSN,T,2-2,CG,0,9.0,0,2,0,2,0,
109,Aug 12,STL,,CHC,L,3-6,CG,0,13.0,3,4,0,7,0,
110,Aug 14,STL,,CHC,W,12-2,CG,0,9.0,1,1,0,2,0,
111,Aug 15 (1),STL,,CHC,L,1-3,CG,0,9.0,3,3,0,6,0,
112,Aug 15 (2),STL,,CHC,W,8-1,CG,0,9.0,1,1,0,2,0,
113,Aug 18,STL,@,BSN,L,1-3,CG,0,8.0,1,0,0,1,0,
114,Aug 19,STL,@,BSN,W,4-1,CG,0,9.0,1,6,0,7,0,
115,Aug 20,STL,@,BSN,L,0-1,CG,0,8.0,0,0,0,0,0,
116,Aug 21,STL,@,NYG,W,5-4,CG,0,13.0,1,2,1,4,0,
117,Aug 23 (1),STL,@,NYG,W,5-4,CG,0,9.0,0,2,1,3,0,
118,Aug 23 (2),STL,@,NYG,W,4-3,CG,0,9.0,3,1,0,4,0,
119,Aug 24,STL,@,NYG,W,12-1,CG,0,9.0,0,2,0,2,0,
120,Aug 25 (1),STL,@,BRO,W,5-3,CG,0,9.0,0,1,0,1,0,
121,Aug 25 (2),STL,@,BRO,L,2-3,CG,0,8.0,0,1,0,1,0,
122,Aug 26,STL,@,BRO,L,1-3,CG,0,8.0,1,4,0,5,0,
123,Aug 27,STL,@,BRO,W,11-7,CG,0,9.0,0,4,0,4,0,
124,Aug 30,STL,@,PHI,L,3-4,CG,0,9.1,2,1,0,3,0,
125,Aug 31 (1),STL,@,PHI,L,2-3,CG,0,8.0,2,1,0,3,0,
126,Aug 31 (2),STL,@,PHI,W,7-2,CG,0,9.0,1,1,0,2,0,
127,Sep 1 (1),STL,@,PIT,W,4-0,CG,0,9.0,1,0,0,1,0,
128,Sep 1 (2),STL,@,PIT,L,0-7,CG,0,8.0,0,1,0,1,0,
129,Sep 2,STL,@,PIT,W,7-2,CG,0,9.0,1,0,0,1,0,
130,Sep 3,STL,@,CIN,W,3-1,CG,0,9.0,0,2,0,2,0,
131,Sep 4,STL,@,CIN,L,3-4,CG,0,8.1,1,3,1,5,0,
132,Sep 6 (1),STL,,CHC,W,3-2,CG,0,12.0,0,4,0,4,0,
133,Sep 6 (2),STL,,CHC,W,10-0,CG,0,8.0,0,0,0,0,0,
134,Sep 7,STL,,CHC,L,1-3,CG,0,9.0,2,0,0,2,0,
135,Sep 8,STL,,CHC,W,2-0,CG,0,9.0,0,0,0,0,0,
136,Sep 9 (1),STL,,CIN,L,3-4,CG,0,14.0,1,2,0,3,0,
137,Sep 9 (2),STL,,CIN,L,0-5,CG,0,6.0,0,2,0,2,0,
138,Sep 10,STL,,CIN,L,1-7,CG,0,9.0,3,3,0,6,0,
139,Sep 11,STL,,BRO,W,2-1,CG,0,9.0,1,4,1,6,0,
140,Sep 12,STL,,BRO,L,2-4,CG,0,9.0,2,2,0,4,0,
141,Sep 13,STL,,BRO,L,3-6,CG,0,9.0,2,3,1,6,0,
142,Sep 14,STL,,BRO,W,6-2,CG,0,9.0,5,2,0,7,0,
143,Sep 17 (1),STL,,BSN,W,1-0,CG,0,9.0,0,3,1,4,0,
144,Sep 17 (2),STL,,BSN,T,2-2,GS,0, ,1,2,0,3,0,
145,Sep 18 (1),STL,,BSN,L,1-20,CG,0,9.0,2,1,0,3,1,
146,Sep 18 (2),STL,,BSN,L,3-6,CG,0,9.0,3,0,0,3,0,
147,Sep 19 (1),STL,,PHI,L,2-6,CG,0,9.0,0,1,0,1,0,
148,Sep 19 (2),STL,,PHI,W,1-0,CG,0,10.0,0,0,0,0,0,
149,Sep 21 (1),STL,,PHI,L,3-8,CG,0,9.0,2,2,0,4,0,
150,Sep 21 (2),STL,,PHI,L,1-6,CG,0,9.0,4,0,2,6,1,
151,Sep 23,STL,,NYG,L,3-7,CG,0,9.0,0,6,1,7,0,
152,Sep 25,STL,,NYG,L,3-5,CG,0,9.0,3,1,1,5,1,
153,Sep 26,STL,,NYG,W,3-2,CG,0,9.0,1,2,0,3,0,
154,Sep 30,STL,,PIT,L,5-6,CG,0,10.0,2,2,0,4,0,
155,Oct 1,STL,,PIT,W,6-3,CG,0,9.0,1,5,1,7,0,
156,Oct 2,STL,,PIT,W,3-1,CG,0,9.0,0,3,0,3,0,
157,Oct 3,STL,@,CHC,L,2-7,CG,0,8.0,0,2,1,3,0,
