133,3,Apr 1,CLE,@,SEA,L,4-5,GS-5,,99,5.0,5,2,2,3,7,0,1,3.60,24,101,63,20,8,5,8,3,2,0,53,,,0,0,0,19,4,0,0,0,0,0,1.38,-0.005,0.40,15.85,30.00, 1b start tie, 5b 3 out tie
134,8,Apr 7,CLE,,KCR,L,0-1,GS-8,L(0-1),5,8.0,3,1,1,2,7,1,0,2.08,29,100,67,23,11,7,13,7,2,0,77,,,2,0,0,27,0,0,0,0,0,0,.99,0.290,3.25,27.00,42.00, 1t start tie, 8t 3 out d1
135,13,Apr 12,CLE,,DET,W,9-3,GS-7,W(1-1),4,7.0,7,2,2,2,7,0,1,2.25,32,105,74,20,12,10,12,5,1,0,60,,,0,0,0,29,1,0,0,0,0,1,.51,0.133,1.72,23.75,48.00, 1t start tie, 7t 3 out a7
136,17,Apr 20,CLE,@,BAL,L,1-3,GS-7,L(1-2),7,7.0,5,3,3,3,6,1,1,2.67,29,116,71,17,14,11,8,3,1,0,58,,,0,0,0,25,2,0,1,1,0,0,.87,-0.083,0.44,16.35,30.00, 1b start a 1, 7b 3 out d2
137,22,Apr 25,CLE,,CHC,W,4-1,GS-7,W(2-2),4,6.2,4,1,1,3,8,0,1,2.41,29,111,68,16,16,8,9,5,1,0,67,,,0,0,0,25,0,0,0,0,0,1,1.18,0.256,2.48,28.20,53.00, 1t start tie, 7t 1-- 2 out a2
138,27,Apr 30,CLE,,TEX,W,7-5,GS-7,,4,6.2,4,2,2,3,11,1,0,2.45,26,122,76,23,19,8,4,1,0,0,66,,,0,1,0,23,1,0,1,0,0,0,1.32,0.120,1.61,28.80,47.00, 1t start tie, 7t --- 2 out tie
139,33,May 5,CLE,@,NYY,L,2-5,GS-6,L(2-3),4,6.0,2,4,2,3,8,0,0,2.53,24,102,65,20,11,6,7,2,2,0,61,,,0,0,0,20,0,0,0,0,1,1,1.10,-0.188,-0.81,22.50,36.00, 1b start tie, 6b 3 out d2
140,37,May 11,CLE,,KCR,L,9-10,GS-5,,5,4.2,11,5,4,2,3,0,0,3.00,27,109,67,13,15,12,10,7,1,0,25,,,0,0,0,25,4,0,0,1,0,1,1.22,-0.220,-2.86,0.70,11.00, 1t start tie, 5t 1-3 2 out a4
141,42,May 16,CLE,@,DET,W,6-0,GS-8,W(3-3),4,8.0,4,0,0,0,10,0,0,2.59,26,108,70,14,15,9,7,3,2,0,84,,,0,0,0,26,1,0,0,2,0,0,.50,0.244,4.13,39.60,66.00, 1b start a 2, 8b 3 out a6
142,46,May 22,CLE,@,CHC,W,10-1,GS-6,W(4-3),5,6.0,7,0,0,2,6,0,0,2.35,26,103,63,17,12,7,11,6,0,0,62,,,1,0,0,24,1,0,0,0,0,0,.48,0.158,3.10,24.10,48.00, 1b start tie, 6b 3 out a10
143,51,May 27,CLE,,HOU,W,10-9,GS-8,,4,7.1,5,4,4,2,13,1,0,2.61,29,127,79,26,18,5,9,4,0,0,63,,,0,0,0,27,2,0,0,0,0,0,1.19,0.155,1.31,30.30,49.00, 1t start tie, 8t 12- 1 out a1
144,57,Jun 2,CLE,@,MIN,L,1-7,GS-6,L(4-4),5,5.2,6,7,3,3,11,1,0,2.77,27,104,65,19,16,6,7,2,1,0,45,,,0,0,0,24,1,1,0,0,0,1,.81,-0.221,-2.32,23.35,41.00, 1b start tie, 6b 12- 2 out d4
145,61,Jun 8,CLE,@,DET,W,4-1,GS-8,W(5-4),5,8.0,7,1,1,1,12,0,0,2.62,32,113,80,17,15,7,12,7,2,0,75,,,1,0,0,31,3,0,0,0,0,0,1.20,0.438,3.13,39.20,69.00, 1b start tie, 8b 3 out tie
146,66,Jun 13,CLE,@,CHW,L,2-3,GS-8,L(5-5),4,7.2,4,3,3,2,12,0,0,2.69,29,118,80,24,19,7,8,5,0,0,69,,,1,0,0,26,1,1,0,0,0,0,.75,-0.019,0.86,31.65,50.00, 1b start tie, 8b --- 2 out d1
