73,2,Apr 5,LAD,@,SDP,W,3-0,7-7,H(1),99,1.0,0,0,0,0,2,0,0,0.00,3,14,11,3,1,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.68,0.051,0.47,,, 7b --- 0 out a3, 7b 3 out a3
74,4,Apr 7,LAD,@,SFG,L,6-12,8-GF(8),,1,1.0,2,1,1,0,2,1,0,4.50,5,16,12,2,3,0,3,1,1,0,,3,3,0,0,0,5,0,0,0,0,0,0,.19,-0.019,-1.70,,, 8b 123 0 out d2, 8b end d 6
75,5,Apr 8,LAD,@,SFG,L,2-3,9-9,,0,1.0,0,0,0,0,2,0,0,3.00,3,12,9,2,4,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.77,0.132,0.48,,, 9b --- 0 out tie, 9b 3 out tie
76,8,Apr 12,LAD,,ARI,L,2-4,7-7,BS(1),3,1.0,1,1,1,0,1,1,0,4.50,4,11,9,3,0,0,3,1,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.14,-0.114,-0.52,,, 7t --- 0 out a1, 7t 3 out tie
77,9,Apr 13,LAD,,ARI,W,3-1,8-8,H(2),0,0.1,0,0,0,1,0,0,0,4.15,2,5,1,0,0,0,1,1,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,2.27,-0.010,-0.03,,, 8t 1-- 0 out a2, 8t 12- 1 out a2
78,12,Apr 16,LAD,,SFG,L,3-4,9-GF,,2,1.0,0,0,0,1,2,0,0,3.38,4,18,12,1,7,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.86,0.036,0.48,,, 9t --- 0 out d1, 9t end d 1
79,17,Apr 22,LAD,@,COL,L,5-7,6-6,H(3),5,1.0,0,0,0,0,0,0,0,2.84,3,5,4,1,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.16,0.092,0.58,,, 6b --- 0 out a1, 6b 3 out a1
80,18,Apr 23,LAD,@,COL,W,4-1,8-8,H(4),0,1.0,1,0,0,0,2,0,0,2.45,4,19,12,2,6,1,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.79,0.061,0.58,,, 8b --- 0 out a3, 8b 3 out a3
81,19,Apr 24,LAD,@,COL,W,12-10,6-6,H(5),0,1.0,0,0,0,1,1,0,0,2.16,5,22,13,0,2,1,2,0,0,0,,2,1,2,0,0,3,0,0,0,0,0,1,3.34,0.139,0.92,,, 6b 1-3 0 out a3, 6b 3 out a2
82,22,Apr 27,LAD,,MIA,L,0-2,8-8,,2,1.0,0,0,0,1,1,0,0,1.93,4,17,11,2,2,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.57,0.027,0.48,,, 8t --- 0 out d2, 8t 3 out d2
83,23,Apr 28,LAD,,MIA,L,3-5,7-8,,0,1.1,2,1,1,0,1,1,0,2.53,6,18,15,6,2,3,2,1,0,0,,2,2,0,0,0,6,0,0,0,0,0,0,.97,-0.353,-2.09,,, 7t 12- 2 out tie, 8t 3 out d3
84,28,May 4,LAD,@,TBR,L,5-8,7-7,,5,0.2,2,3,3,1,1,1,0,4.76,5,21,13,3,2,1,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.17,-0.041,-1.87,,, 7b --- 0 out d3, 7b --3 2 out d5
85,30,May 7,LAD,@,TOR,W,6-2,8-8,H(6),2,1.0,0,0,0,0,1,0,0,4.38,3,14,9,2,3,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.70,0.054,0.52,,, 8b --- 0 out a3, 8b 3 out a3
