1,27,May 10,CLE,@,SEA,L,4-6,GS-5,,99,4.1,4,3,3,1,3,2,1,6.23,18,4,5,1,0,4,45,,,0,1,0,16,1,0,0,0,0,0,.99,-0.113,-0.70, 1b start a 1, 5b --- 1 out tie
2,32,May 15,CLE,@,CAL,L,6-9,GS-6,,4,5.2,5,4,4,3,1,1,0,6.30,25,7,9,1,0,5,41,,,0,0,0,21,1,0,0,0,0,0,1.28,0.058,0.56, 1b start tie, 6b 12- 2 out a3
3,37,May 21,CLE,@,CHW,L,2-3,GS-2,,5,1.2,2,2,2,3,0,1,0,6.94,10,2,3,1,0,2,40,,,0,0,0,7,0,1,0,0,0,0,.79,-0.147,-1.44, 1b start tie, 2b 12- 2 out d2
