1,121,Aug 14,CHW,@,ANA,L,1-5,7-7,,99,0.0,1,0,0,2,0,0,0,---,3,14,4,1,0,0,1,1,0,0,,1,1,0,0,0,1,1,0,0,0,0,0,.11,-0.021,-1.55, 7b 1-- 2 out d4, 7b 123 2 out d5
2,122,Aug 15,CHW,@,TEX,L,5-11,6-8,,0,2.1,3,4,4,1,1,1,1,15.43,12,45,29,5,2,5,4,0,0,0,,1,1,0,0,0,9,1,0,0,0,0,0,.11,-0.025,-1.56, 6b -2- 0 out d6, 8b 12- 1 out d4
3,155,Sep 21,CHW,,KCR,L,4-10,7-GF,,36,3.0,3,1,1,2,1,0,0,8.44,13,62,39,8,4,4,6,3,0,0,,0,0,0,0,0,10,1,0,0,1,1,1,.03,-0.002,0.67, 7t --- 0 out d7, 9t end d 6
4,159,Sep 25,CHW,@,KCR,L,3-7,5-GF(8),,3,4.0,1,0,0,2,1,0,0,4.82,14,55,33,8,3,4,7,1,1,0,,0,0,0,0,0,12,0,0,0,0,0,0,.08,0.016,2.33, 5b --- 0 out d6, 8b end d 4
