1,143 (142),Sep 25 (1),PHA,,CHW,L,2-4,9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,.000,.000,.000,.000,8,1.61,-0.039,-0.20,PH
2,147 (3),Sep 27 (1),PHA,,SLB,W,9-4,CG,3,3,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,.000,.000,.000,.000,9,,,,P
3,154 (6),Oct 2 (2),PHA,,CLE,L,2-6,GS-9,4,4,0,1,0,0,0,1,0,0,0,0,0,,1,0,0,0,.125,.125,.125,.250,9,.76,0.035,0.90,P
