3,1,Apr 3,SDP,@,LAD,L,3-14,4-5,,99,1.1,3,3,3,2,0,1,0,20.25,9,31,18,3,1,1,6,3,1,0,,2,2,0,0,0,7,1,0,0,0,0,0,.07,-0.014,-3.32,-6.00,-5.00, 4b -23 1 out d6, 5b 1-- 2 out d11
4,4,Apr 6,SDP,@,LAD,L,2-10,7-7,,2,0.1,0,4,3,4,0,0,0,32.40,5,29,10,4,0,1,0,0,0,0,,0,0,1,0,0,1,0,0,0,0,0,0,.15,-0.020,-2.07,-7.65,-8.00, 7b --- 0 out d4, 7b 123 1 out d5
5,13,Apr 16,SDP,@,ATL,L,2-9,8-GF(8),,9,1.0,2,0,0,0,0,0,0,20.25,4,13,9,0,0,2,2,1,1,0,,1,1,0,0,0,4,0,0,0,1,0,0,.02,-0.001,-0.11,1.05,3.00, 8b 1-- 0 out d6, 8b end d 7
6,15,Apr 18,SDP,,ARI,L,2-11,8-9,,1,1.0,1,2,0,2,2,0,0,14.73,7,33,18,4,4,2,1,0,1,0,,2,0,0,0,0,5,0,1,0,0,0,1,.00,0.000,-1.52,4.45,9.00, 8t 1-3 2 out d8, 9t 1-3 2 out d10
