1,149,Sep 19(1),OAK,,TEX,L,1-9,8-GF,,99,2.0,0,0,0,1,0,0,0,0.00,6,2,3,0,0,0,,2,0,0,0,0,5,0,0,0,1,0,0,.01,0.001,1.80, 8t 12- 0 out d8, 9t end d 8
2,160,Oct 2,OAK,,CAL,W,9-8,GS-3,,12,2.0,5,4,4,2,4,1,0,9.00,13,0,2,0,0,5,32,,,1,0,0,11,1,0,0,0,0,0,1.32,-0.289,-3.16, 1t start tie, 3t --- 0 out d4
