75 (74),Jun 27,CLE,,CAL,L,1-2,GF,4,1.0,0,0,0,0,0,P
140 (64),Sep 7,CLE,,TOR,L,4-12,,7,1.0,2,0,0,2,0,P
151 (10),Sep 19,CLE,,OAK,L,1-5,,6,1.0,0,0,0,0,0,P
