9,5 (4),Apr 11,PHI,,PIT,W,7-4,GS-7,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.39,-0.019,-0.29,P
10,14 (8),Apr 21,PHI,@,CHC,W,7-5,GS-7,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.000,.000,.000,.000,9,1.50,-0.050,-0.39,P
11,19 (4),Apr 26,PHI,,NYM,W,5-4,GS-4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,.000,.000,.000,9,1.29,-0.013,-0.17,P
12,116 (96),Aug 15,PHI,@,NYM,W,4-3,GS-4,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000,.000,.000,9,1.67,-0.081,-0.81,P
13,120 (3),Aug 21,PHI,,HOU,L,1-6,GS-5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,9,1.69,-0.037,-0.33,P
14,125 (4),Aug 26,PHI,@,CIN,L,3-4,GS-5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.81,-0.020,-0.21,P
15,129 (3),Aug 31,PHI,@,HOU,L,2-9,GS-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.58,-0.015,-0.19,P
16,135 (5),Sep 7,PHI,,NYM,L,3-6,5-6,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,,,,P
17,143 (7),Sep 16,PHI,@,CHC,L,9-14,7-8,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,,,,P
18,155 (11),Sep 27 (2),PHI,,STL,W,6-5,GS-6,3,3,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,.091,.091,.182,.273,9,1.19,0.067,0.73,P
