2,4 (3),Apr 23 (1),SLB,,CLE,L,6-9,GS-5,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,.000,.000,.000,.000,9,.27,0.007,0.14,P
3,7 (2),Apr 26,SLB,,DET,L,6-8,0-0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,.000,.000,.000,.000,9,,,,P
