3,24 (23),May 8,PIT,,SFG,W,8-2,CG,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.000,.000,.000,.000,1,.50,-0.074,-0.87,CF
4,25,May 9,PIT,,HOU,L,2-3,CG,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.111,.111,.111,.222,1,1.13,0.019,0.00,CF
5,26,May 10,PIT,,HOU,L,3-6,GS-7,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,.100,.091,.100,.191,8,1.83,-0.157,-1.47,CF
6,27,May 11,PIT,,HOU,W,4-3,CG(12),5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.133,.125,.133,.258,1,1.07,-0.059,-0.32,CF
7,28,May 13,PIT,,SDP,L,2-4,4-5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.125,.118,.125,.243,9,1.78,-0.040,-0.46,PH
8,29,May 14,PIT,,SDP,L,4-10,9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.118,.111,.118,.229,9,.01,0.000,-0.10,CF
9,30,May 16,PIT,@,CIN,L,2-7,7-7,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.118,.111,.118,.229,8,,,,PH
10,32 (1),May 18,PIT,@,CIN,L,3-7,8-8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.111,.105,.111,.216,9,.94,-0.023,-0.15,PH
11,33,May 20,PIT,@,HOU,W,4-2,8-8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.105,.100,.105,.205,8,1.38,-0.034,-0.21,PH
12,34,May 21,PIT,@,HOU,W,2-1,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.105,.100,.105,.205,8,,,,CF
13,36 (1),May 23,PIT,,CIN,L,9-12,8-9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.150,.143,.150,.293,9,1.66,0.077,0.38,PH
14,37,May 24,PIT,,CIN,L,2-4,5-6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.143,.136,.143,.279,9,.73,-0.018,-0.22,PH
15,38,May 25,PIT,,CIN,L,4-7,7-8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.136,.130,.136,.267,9,.12,-0.003,-0.15,PH
16,39,May 26,PIT,,ATL,L,4-9,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.130,.125,.130,.255,8,.07,-0.002,-0.15,PH
17,40,May 27,PIT,,ATL,L,2-6,7-10,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.130,.125,.130,.255,4,,,,PR CF
