10 (9),Apr 25,DET,,KCA,L,8-9,GF,3,1.0,0,0,0,0,0,PR SS
11,Apr 26,DET,,KCA,W,11-7,GF,8,2.0,0,1,0,1,0,PR 3B
13 (1),Apr 28,DET,,LAA,L,6-7,GF,6,2.0,0,1,0,1,0,2B
