4,11,Apr 14,BAL,,TBD,W,6-5,4-6,W(1-0),99,2.1,1,0,0,1,0,0,0,0.00,9,49,32,5,2,3,5,1,1,0,,1,0,1,0,0,8,0,0,0,0,0,0,1.06,0.149,1.37, 4t -2- 2 out d4, 6t 3 out a2
5,18,Apr 21,BAL,@,TBD,L,5-6,7-GF(8),,6,2.0,4,1,1,3,3,0,0,2.08,13,61,33,7,5,3,4,2,0,0,,0,0,0,0,0,10,2,0,0,0,0,0,.54,-0.001,0.06, 7b --- 0 out d2, 8b end d 3
6,118,Aug 12,BAL,,BOS,L,10-12,4-6,,99,2.2,1,1,1,1,2,1,0,2.57,9,40,26,4,9,1,5,0,2,0,,2,0,0,1,0,8,0,0,0,0,0,0,.68,0.052,0.97, 4t 12- 1 out d2, 6t 3 out d3
7,121,Aug 16,BAL,,KCR,L,2-9,9-GF,,3,1.0,0,0,0,0,1,0,0,2.25,3,14,7,3,1,0,2,0,2,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,0.52, 9t --- 0 out d7, 9t end d 7
8,122,Aug 17,BAL,@,BOS,W,11-5,6-6,H(1),0,0.2,0,0,0,1,0,0,0,2.08,3,8,3,0,0,1,1,0,0,0,,2,1,0,0,0,1,0,0,0,0,1,0,3.30,0.054,0.24, 6b 1-3 1 out a2, 6b 3 out a1
9,124,Aug 19,BAL,@,BOS,W,13-7,7-7,H(2),1,1.0,0,0,0,1,0,0,0,1.86,3,12,5,1,1,1,1,0,0,0,,2,1,0,0,0,1,0,0,0,1,1,0,2.08,0.131,1.06, 7b -23 0 out a4, 7b 3 out a3
10,129,Aug 25,BAL,,TOR,L,0-9,4-7,,5,3.2,2,2,2,3,2,0,0,2.70,16,66,39,13,3,5,6,4,0,0,,2,0,1,0,0,13,0,0,0,0,0,0,.36,0.044,0.77, 4t 1-3 1 out d4, 7t 3 out d6
11,133,Aug 30,BAL,,OAK,L,0-15,5-8,,4,3.1,3,5,0,3,3,0,0,2.16,17,76,42,13,7,6,5,4,1,0,,3,1,1,0,0,14,0,0,0,0,0,1,.10,-0.007,-0.63, 5t 123 1 out d5, 8t 123 2 out d8
12,138,Sep 4,BAL,@,OAK,L,2-5,8-GF(8),,4,0.1,0,0,0,0,1,0,0,2.12,1,6,4,1,1,0,0,0,0,0,,3,0,0,0,0,1,0,0,0,0,0,0,.16,0.004,0.80, 8b 123 2 out d4, 8b end d 4
13,140,Sep 7,BAL,@,SEA,L,1-10,4-7,,2,4.0,3,2,2,2,4,0,0,2.57,16,67,39,12,5,6,4,2,1,0,,2,0,0,1,0,14,1,0,0,0,0,0,.08,0.018,1.06, 4b 12- 0 out d6, 7b 3 out d8
14,143,Sep 18,BAL,@,TOR,L,5-8,6-6,,10,0.1,1,0,0,0,1,0,0,2.53,2,10,7,0,3,0,1,1,0,0,,2,1,0,0,0,2,0,0,0,0,0,0,1.43,-0.035,-0.23, 6b 1-3 1 out d1, 6b 12- 2 out d2
15,147,Sep 22,BAL,,NYY,W,11-2,6-8,,3,3.0,2,1,1,0,1,1,0,2.59,10,42,28,8,2,4,5,0,0,0,,1,0,0,0,0,10,0,0,0,1,0,0,.06,0.013,0.95, 6t 1-- 0 out a8, 8t 3 out a7
16,150,Sep 25,BAL,@,BOS,W,12-7,6-7,,2,1.0,1,2,2,2,2,0,1,3.20,7,28,13,6,2,1,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.52,-0.031,-1.08, 6b --- 0 out a6, 7b -2- 0 out a5
17,158,Oct 3,BAL,,TOR,L,6-7,6-7,,7,1.1,0,0,0,0,1,0,0,3.04,4,10,8,1,3,1,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.13,0.116,0.77, 6t --- 0 out tie, 7t --- 1 out tie
