130 (129),Sep 10 (1),PHA,,NYY,L,1-10,GF,0, ,1,0,0,1,0,
147 (16),Sep 26,PHA,,SLB,W,4-0,CG,0,9.0,0,0,1,1,0,
148,Sep 27,PHA,,SLB,W,6-5,CG,0,9.0,2,0,0,2,0,
149,Sep 28,PHA,,DET,L,1-6,CG,0,9.0,2,0,0,2,0,
