6,96 (95),Aug 16 (2),BSN,,STL,L,1-4,0-GF,1,1,0,0,0,0,0,,0,,1,0,0,,,,0,,.000,.000,.000,.000,3,RF
7,99 (2),Aug 19 (2),BSN,,STL,W,2-1,GS-0,3,3,0,1,0,0,0,0,0,,1,0,0,,,,0,,.250,.250,.250,.500,4,CF RF
8,100,Aug 20,BSN,,CIN,L,3-10,0-GF,1,1,0,1,0,0,0,1,0,,0,0,0,,,,1,,.400,.400,.400,.800,9,PH
9,103 (2),Aug 23 (1),BSN,,CHC,L,0-6,0-GF,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.333,.333,.333,.667,3,RF
