96 (95),Aug 16 (2),BSN,,STL,L,1-4,GF,0,3.0,3,0,0,3,0,
99 (2),Aug 19 (2),BSN,,STL,W,2-1,GS,0, ,1,0,0,1,0,
103 (3),Aug 23 (1),BSN,,CHC,L,0-6,GF,0, ,0,0,0,0,0,
