1,Apr 11,BRO,,PHI,L,5-6,GF,0,4.0,0,1,0,1,0,
3 (1),Apr 16,BRO,,NYG,L,0-5,GS,0,6.0,0,1,0,1,0,
9 (5),Apr 23,BRO,@,PHI,W,3-1,CG,0,9.0,0,3,1,4,0,
14 (4),May 4,BRO,@,BSN,W,3-1,CG,0,9.0,0,4,0,4,0,
18 (3),May 10,BRO,,CHC,L,1-3,GF,0,2.0,0,2,0,2,0,
19,May 11,BRO,,CHC,L,6-8,,0,2.2,0,1,0,1,0,
21 (1),May 14,BRO,,CIN,L,2-3,GS,0,8.0,0,2,0,2,0,
25 (3),May 19,BRO,,STL,W,6-1,CG,0,9.0,0,3,0,3,0,
29 (3),May 25,BRO,,PIT,W,4-3,CG,0,9.0,0,2,0,2,0,
32 (2),May 30 (2),BRO,@,BSN,L,0-2,CG,0,8.0,1,3,0,4,0,
35 (2),Jun 3,BRO,@,CHC,L,2-5,CG,0,8.0,1,4,0,5,0,
39 (3),Jun 9,BRO,@,CIN,L,1-2,CG,0,8.0,2,0,0,2,0,
42 (2),Jun 12,BRO,@,CIN,W,2-0,GF,0,2.2,0,1,0,1,1,
44 (1),Jun 15,BRO,@,STL,L,2-3,CG,0,11.1,1,5,0,6,0,
47 (2),Jun 19,BRO,@,PHI,W,12-5,CG,0,9.0,1,3,0,4,0,
52 (4),Jun 23 (1),BRO,,BSN,W,3-0,CG,0,9.0,0,0,0,0,0,
57 (4),Jun 26 (2),BRO,,BSN,L,3-7,GS,0,7.0,0,0,0,0,0,
62 (4),Jun 30 (2),BRO,,PHI,W,9-8,GS,0,7.2,0,0,0,0,0,
68 (5),Jul 6,BRO,,CHC,L,1-3,GF,0,1.0,0,0,0,0,0,
71 (2),Jul 10 (2),BRO,,CHC,W,4-1,CG,0,9.0,0,2,0,2,0,
75 (3),Jul 14 (1),BRO,,PIT,W,5-3,GS,0,7.0,0,3,1,4,0,
81 (5),Jul 21 (1),BRO,,CIN,L,2-6,GS,0,5.0,2,1,0,3,1,
87 (5),Jul 26 (2),BRO,@,PIT,W,5-1,CG,0,9.0,0,1,0,1,0,
92 (4),Jul 31,BRO,@,CIN,W,4-2,GS,0,7.0,0,0,0,0,0,
95 (2),Aug 3,BRO,@,STL,W,3-2,GF,0,2.0,0,0,0,0,0,
98 (2),Aug 5 (2),BRO,@,STL,L,1-4,CG,0,8.0,1,2,0,3,0,
101 (2),Aug 9,BRO,@,CHC,W,5-3,GF,0,2.0,0,0,0,0,0,
103 (1),Aug 11,BRO,@,CHC,L,3-4,GS,0,9.0,0,1,0,1,0,
110 (6),Aug 16,BRO,,CIN,L,2-3,CG,0,9.0,3,2,0,5,0,
115 (4),Aug 22,BRO,,PIT,W,6-5,GS,0,7.0,2,3,1,6,0,
120 (4),Aug 28,BRO,,CHC,L,0-2,CG,0,9.0,0,3,1,4,1,
124 (3),Sep 1,BRO,,NYG,L,2-3,GS,0,6.1,2,1,0,3,0,
128 (3),Sep 5 (1),BRO,@,BSN,W,8-1,CG,0,9.0,0,2,0,2,0,
134 (5),Sep 11 (1),BRO,@,NYG,L,2-3,GS,0,8.0,0,0,0,0,0,
146 (11),Sep 25,BRO,@,CHC,W,3-1,CG,0,9.0,0,2,0,2,1,
150 (3),Sep 29 (1),BRO,@,PIT,W,3-2,CG,0,9.0,0,2,0,2,0,
156 (5),Oct 4 (2),BRO,,BSN,L,2-4,CG,0,9.0,0,2,0,2,0,
