46,40,Jun 5,BRO,,STL,W,2-0,SHO,W(1-0),99,9.0,4,0,0,2,2,0,1,0.00,30,79,,,,26,0,0,,,0,
47,43,Jun 8(2),BRO,,PIT,W,2-1,GS-,,2,8.0,2,1,1,0,3,0,0,0.53,27,77,,,,26,,,,,0,
