191,92,Jul 28,NYG,,STL,L,0-6,,,99,2.0,2,0,0,2,1,0,0,0.00,10,,,,,8,,,,,0,
192,107,Aug 10(2),NYG,,CIN,L,1-5,,,12,2.0,0,0,0,1,1,0,0,0.00,6,,,,,5,,,,,0,
