13,1,Mar 31,HOU,,SFG,L,4-9,13-GF(13),,99,0.1,2,2,2,1,0,0,0,54.00,4,11,5,0,1,1,2,2,0,0,,2,2,0,0,0,3,2,0,1,0,0,0,.71,-0.161,-3.56,13t 12- 2 out d1,13t end d 5
14,3,Apr 2,HOU,,SFG,L,2-9,7-8,,1,2.0,3,2,2,0,0,0,0,15.43,8,22,16,4,1,1,7,3,0,0,,0,0,0,0,0,8,1,0,0,0,0,0,.08,-0.006,-1.00, 7t --- 0 out d5, 8t 3 out d7
15,5,Apr 4,HOU,,COL,L,3-5,7-8,,1,2.0,2,0,0,0,1,0,0,8.31,7,23,16,3,2,4,2,1,1,0,,0,0,0,0,0,7,1,0,0,1,0,0,.62,0.063,1.00, 7t --- 0 out d2, 8t 3 out d2
