13 (12),May 5,PHI,@,BRO,L,3-8,GF,0,4.0,0,2,0,2,0,
36 (22),Jun 5,PHI,@,CHC,L,0-2,GF,0,2.0,1,0,0,1,0,
38 (1),Jun 7,PHI,@,PIT,L,3-4,GF,0,0.2,0,1,0,1,0,
39,Jun 8,PHI,@,PIT,L,3-4,GS,0,4.2,0,1,0,1,0,
55 (15),Jun 26 (2),PHI,@,BSN,L,3-7,GF,0,4.0,1,0,0,1,0,
69 (13),Jul 10,PHI,,CHC,L,1-10,GF,0,5.0,0,3,0,3,0,
73 (3),Jul 14 (2),PHI,,STL,L,2-11,GF,0,4.0,0,1,0,1,0,
78,Jul 19,BSN,,CIN,L,0-5,GS,0,1.2,0,1,0,1,0,
83 (4),Jul 24 (2),BSN,,PIT,L,3-6,GS,0,1.0,0,0,0,0,0,
86 (2),Jul 27 (2),BSN,,NYG,L,2-6,GF,0,4.0,0,2,0,2,0,
90 (3),Jul 31,BSN,@,STL,L,2-3,GS,0,8.0,1,1,0,2,0,
95 (4),Aug 5 (2),BSN,@,CHC,L,0-4,CG,0,8.0,0,4,0,4,0,
100 (4),Aug 10,BSN,@,PIT,L,1-2,CG,0,11.2,0,4,0,4,0,
105 (4),Aug 15 (1),BSN,@,CIN,L,2-7,GS,0,5.1,0,0,1,1,0,
109 (3),Aug 20,BSN,,CHC,L,3-5,CG,0,9.0,1,1,0,2,0,
113 (3),Aug 24,BSN,,STL,W,3-1,GS,0,8.0,2,1,0,3,0,
117 (3),Aug 28,BSN,,CIN,L,6-7,GS,0,8.0,0,4,0,4,0,
123 (5),Sep 6 (1),BSN,@,NYG,W,2-0,CG,0,9.0,1,4,0,5,0,
129 (5),Sep 11 (1),BSN,,PHI,W,3-2,CG,0,9.0,0,3,0,3,0,
133 (3),Sep 14,BSN,,NYG,W,3-0,CG,0,9.0,2,1,0,3,0,
136 (2),Sep 19 (1),BSN,@,CIN,L,4-5,CG,0,8.0,0,3,1,4,0,
140 (3),Sep 22,BSN,@,PIT,L,7-12,GS,0,2.1,0,1,0,1,0,
141,Sep 24,BSN,@,CHC,L,1-9,GS,0,5.0,2,1,2,5,1,
145 (3),Sep 28 (2),BSN,@,STL,L,3-7,GS,0,4.0,1,0,0,1,0,
153 (7),Oct 6 (1),BSN,@,PHI,L,1-2,CG,0,11.1,0,5,0,5,0,
