948,1,Apr 11 (1),SFG,@,ATL,W,8-0,GS-7,4,3,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,.667,.750,2.000,2.750,2,.53,0.161,1.30,RF
949,2,Apr 11 (2),SFG,@,ATL,L,3-4,GS-7,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.286,.375,.857,1.232,2,1.22,-0.167,-1.47,RF
950,3,Apr 12,SFG,@,ATL,W,13-4,GS-4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.200,.273,.600,.873,5,.41,-0.031,-0.76,RF
951,4,Apr 13,SFG,,SDP,L,3-8,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.214,.267,.500,.767,2,1.10,0.028,0.36,RF
952,5,Apr 14,SFG,,SDP,L,3-5,GS-10,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.167,.211,.389,.599,2,1.23,-0.118,-1.15,RF
953,6,Apr 15,SFG,,SDP,L,3-4,CG,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.182,.217,.364,.581,2,.65,0.009,-0.21,RF
954,7,Apr 16,SFG,@,LAD,W,3-1,CG,5,5,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.222,.250,.370,.620,2,.76,0.151,1.23,RF
955,8,Apr 17,SFG,,LAD,L,5-10,CG,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.188,.212,.313,.525,2,.97,-0.116,-1.04,RF
956,9,Apr 18,SFG,,LAD,L,2-6,CG,5,4,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,.222,.243,.333,.577,2,1.33,0.081,0.69,RF
957,10,Apr 20,SFG,@,SDP,L,2-9,CG,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,.225,.244,.325,.569,2,.75,-0.047,-0.13,RF
958,11,Apr 21,SFG,@,SDP,W,6-4,CG,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.227,.244,.318,.563,5,.86,0.033,0.18,RF
959,12,Apr 22,SFG,@,SDP,W,3-1,CG,4,4,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,.229,.245,.375,.620,5,.91,0.146,0.94,RF
960,13,Apr 23,SFG,@,SDP,L,3-13,GS-6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.216,.231,.353,.584,5,.26,-0.020,-0.42,RF
961,14,Apr 24,SFG,,PIT,L,1-4,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.218,.232,.345,.578,5,1.18,-0.093,-0.78,RF
962,15,Apr 25,SFG,,PIT,L,4-7,CG(12),6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.200,.226,.317,.542,5,2.08,-0.223,-1.22,RF
963,16,Apr 26,SFG,,PIT,L,1-2,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.190,.215,.302,.517,5,1.04,-0.076,-0.50,RF
964,17,Apr 27,SFG,,STL,W,12-3,CG,5,5,2,3,1,0,1,3,0,0,0,0,0,0,0,0,1,0,.221,.243,.382,.625,5,.66,0.124,2.38,RF
965,18,Apr 28,SFG,,STL,L,0-5,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,.208,.230,.361,.591,5,1.02,-0.120,-1.31,RF
966,19,Apr 29,SFG,,STL,W,9-7,CG,4,3,1,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,.227,.256,.373,.630,5,.71,0.086,1.62,RF
967,20,Apr 30,SFG,@,LAD,W,8-4,CG,5,5,2,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,.250,.277,.413,.690,5,.70,0.073,1.93,RF
968,21,May 1,SFG,,CHC,L,4-7,GS-6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.256,.282,.415,.697,5,1.19,0.093,0.70,RF
969,26 (4),May 7,SFG,@,MON,L,6-7,CG,5,4,1,3,1,0,0,2,1,0,0,0,0,0,0,1,0,0,.279,.311,.442,.753,5,1.09,0.129,1.50,RF
970,27,May 8,SFG,@,NYM,L,1-4,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.267,.298,.422,.720,5,1.26,-0.127,-1.03,RF
971,28,May 9,SFG,@,NYM,W,4-2,CG,4,4,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,.266,.296,.447,.743,5,.78,0.158,1.78,RF
972,29,May 11,SFG,@,PHI,L,6-10,CG,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.258,.294,.433,.727,5,.33,-0.030,-0.38,RF
973,30,May 12,SFG,@,PHI,W,6-2,CG,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.255,.290,.431,.721,5,.68,-0.020,-0.35,RF
974,31,May 13,SFG,@,PHI,L,1-4,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.255,.288,.425,.713,5,.72,-0.059,-0.40,RF
975,32,May 14,SFG,,NYM,W,4-2,CG,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.255,.287,.418,.705,5,.66,0.070,0.42,RF
976,33,May 15,SFG,,NYM,W,6-5,CG,4,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.254,.286,.412,.698,5,1.45,0.008,0.32,RF
977,34,May 16,SFG,,NYM,W,4-3,CG(10),4,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.254,.285,.432,.717,5,1.16,0.259,0.23,RF
978,35,May 18,SFG,,MON,W,7-2,CG,5,3,2,1,1,0,0,1,2,1,1,0,0,0,0,0,0,0,.256,.297,.438,.735,5,1.19,0.110,0.43,RF
979,36,May 19,SFG,,MON,L,4-7,CG,4,4,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,.256,.295,.440,.735,5,.77,0.026,1.62,RF
980,37,May 20,SFG,,MON,L,5-6,CG(11),6,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.260,.297,.435,.732,5,2.86,-0.238,-0.53,RF
981,39 (1),May 22,SFG,,PHI,L,2-4,7-8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.258,.295,.432,.727,9,1.83,-0.050,-0.21,PH
982,40,May 23,SFG,@,STL,W,6-1,GS-7,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.250,.287,.419,.706,5,1.03,-0.105,-0.96,RF
983,41,May 24,SFG,@,STL,L,2-3,CG(12),5,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,.255,.291,.418,.709,5,1.79,-0.097,-0.83,RF
984,42,May 25,SFG,@,PIT,W,9-8,CG,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.262,.296,.421,.717,5,.36,0.038,0.45,RF
985,43,May 26,SFG,@,PIT,L,4-10,CG,4,4,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,.268,.301,.450,.751,5,.71,-0.041,1.35,RF
986,136 (92),Sep 5,SFG,,CIN,L,3-5,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.261,.294,.438,.732,6,1.22,-0.063,-0.31,RF
987,138 (1),Sep 7,SFG,,HOU,L,1-2,9-GF,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.260,.292,.435,.727,7,2.45,-0.065,-0.34,PH
988,140 (1),Sep 9,SFG,,HOU,W,5-1,8-9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.258,.290,.432,.722,9,.21,-0.005,-0.21,PH
989,141,Sep 10,SFG,,ATL,W,7-6,GS-8,4,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.264,.295,.434,.729,2,1.32,0.195,1.50,RF
990,142,Sep 11,SFG,,ATL,W,2-0,GS-8,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,.258,.288,.423,.712,6,1.00,-0.039,-0.44,RF
991,143,Sep 12,SFG,,ATL,W,8-3,GS-8,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.253,.283,.416,.699,6,.23,-0.021,-0.81,RF
992,144,Sep 14,SFG,@,HOU,L,1-2,7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.251,.282,.413,.695,2,2.48,-0.068,-0.34,PH RF
993,145,Sep 15,SFG,@,HOU,L,2-3,8-8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.251,.286,.413,.699,3,3.30,0.004,0.16,PH
994,146,Sep 16,SFG,@,HOU,L,2-3,GS-8,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.257,.291,.415,.706,2,.99,0.082,0.73,RF
995,147,Sep 17,SFG,@,CIN,L,0-4,CG,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.263,.295,.423,.718,2,.41,0.029,0.41,RF
996,148,Sep 18,SFG,@,CIN,W,5-3,GS-9,5,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.258,.298,.416,.714,2,.67,-0.055,0.12,RF
997,149,Sep 19,SFG,@,ATL,L,1-5,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.258,.297,.412,.709,2,1.22,-0.141,-1.16,RF
998,151 (1),Sep 21,SFG,@,LAD,L,3-16,9-GF,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.258,.301,.412,.713,8,.00,0.000,0.25,PH
999,152,Sep 22,SFG,@,LAD,L,3-6,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.258,.299,.409,.708,6,.63,-0.038,-0.47,RF
1000,153,Sep 23,SFG,@,LAD,W,6-2,CG,4,3,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,.254,.294,.402,.696,5,.72,0.007,-1.09,RF
1001,155 (1),Sep 25,SFG,,SDP,W,3-1,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.250,.293,.396,.689,5,.85,-0.041,-0.44,RF
