1,Apr 5,SEA,,NYY,W,5-4,CG,37,9.0,6,0,0,6,0,C
3 (1),Apr 7,SEA,,NYY,L,1-8,GF,8,2.0,2,0,0,2,0,C
5 (1),Apr 9,SEA,,MIN,W,3-2,GF,9,2.0,2,0,0,2,0,C
6,Apr 10,SEA,,MIN,L,3-6,GS,33,7.0,6,0,0,6,0,C
10 (3),Apr 14,SEA,,OAK,L,3-5,GF,3,1.0,1,0,0,1,0,C
