16,4,Apr 9,CLE,@,CHW,L,3-7,GS-6,,99,6.0,6,2,2,2,2,1,0,3.00,27,92,60,12,9,9,14,5,3,0,52,,,0,0,0,25,0,0,0,0,0,1,1.06,0.061,0.93,,, 1b start tie, 6b 3 out tie
17,8,Apr 15,CLE,,NYM,L,5-6,GS-5,L(0-1),5,4.2,9,5,5,1,5,3,0,5.91,23,90,60,15,7,6,11,4,0,0,30,,,0,0,0,22,1,0,0,0,0,0,.87,-0.183,-1.48,,, 1t start tie, 5t 1-- 2 out d3
18,13,Apr 21,CLE,,SEA,L,7-10,GS-4,,5,3.2,9,5,5,0,3,1,1,7.53,20,72,45,5,6,8,8,6,1,0,26,,,0,0,0,18,0,0,0,0,1,0,1.11,-0.199,-2.25,,, 1t start tie, 4t 12- 2 out d4
19,18,Apr 26,CLE,@,MIN,L,5-6,GS-6,,4,5.2,10,5,5,1,4,1,0,7.65,27,98,66,11,16,8,14,7,1,0,32,,,0,0,0,26,4,0,0,0,0,0,1.04,-0.340,-2.06,,, 1b start a 1, 6b --- 2 out d1
20,27,May 7,CLE,,KCR,L,0-7,GS-5,L(0-2),10,5.0,6,4,4,1,2,1,0,7.56,20,69,48,10,6,9,8,5,1,0,40,,,0,0,0,19,1,0,0,2,0,0,.62,-0.162,-1.23,,, 1t start tie, 5t 3 out d4
21,31,May 11,CLE,@,HOU,L,3-5,13-GF(16),L(0-3),3,3.1,2,2,2,0,4,1,0,7.31,12,39,27,5,9,4,4,2,0,0,,0,0,0,0,0,12,0,0,0,0,0,0,2.03,0.031,-0.34,,,13b --- 0 out tie,16b end d 2
22,35,May 16,CLE,,CIN,W,15-6,GS-5,,4,4.1,9,6,6,2,2,2,0,7.99,22,76,49,11,8,6,12,6,1,0,21,,,0,1,0,20,2,0,1,0,0,0,.81,-0.266,-2.87,,, 1t start tie, 5t 123 1 out a3
23,43,May 23(2),CLE,@,CHW,W,5-1,GS-7,W(1-3),6,7.0,5,1,1,0,9,0,0,6.81,26,94,63,17,16,7,10,7,1,0,72,,,0,0,0,26,1,0,0,0,0,0,.83,0.263,2.41,,, 1b start tie, 7b 3 out a4
24,57,Jun 7,CLE,@,SEA,L,1-7,GS-4,L(1-4),14,3.2,7,6,6,1,5,1,0,7.48,18,83,51,15,6,3,9,6,1,0,27,,,0,0,0,17,1,1,0,0,0,0,.67,-0.268,-4.41,,, 1b start tie, 4b --3 2 out d6
25,95,Jul 22,CLE,@,BAL,L,1-5,6-7,,44,1.1,4,0,0,0,1,0,0,7.25,8,21,17,2,2,3,4,1,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,.20,0.006,0.11,,, 6b --- 0 out d4, 7b 12- 1 out d4
26,100,Jul 29,CLE,,OAK,W,5-3,7-7,W(2-4),6,1.0,0,0,0,1,1,0,0,7.09,4,17,11,2,3,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.79,0.040,0.55,,, 7t --- 0 out d2, 7t 3 out d2
27,103,Aug 1,CLE,,MIN,L,5-12,5-7,,2,2.1,3,2,2,0,3,1,0,7.12,10,34,24,4,4,2,5,3,0,0,,2,0,0,0,0,10,0,0,0,0,0,0,.12,-0.016,-0.36,,, 5t 1-3 2 out d5, 7t 3 out d7
28,105,Aug 3,CLE,,MIN,L,5-13,7-9,,1,2.1,3,2,2,1,0,0,0,7.15,10,35,23,5,2,4,5,3,0,0,,0,0,0,0,0,9,0,2,0,0,0,0,.16,-0.001,0.09,,, 7t --- 0 out d4, 9t 1-- 1 out d5
29,136,Sep 5,CLE,,HOU,L,2-6,7-8,,32,1.1,1,0,0,2,4,0,0,6.97,7,35,22,5,7,0,1,1,0,0,,2,0,0,0,0,5,0,0,1,0,0,0,.30,0.021,1.02,,, 7t 12- 2 out d4, 8t 3 out d4
30,142,Sep 11,CLE,@,MIN,W,7-1,8-GF,,5,2.0,1,0,0,0,2,0,0,6.71,7,24,16,3,3,2,3,0,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.06,0.011,1.02,,, 8b --- 0 out a6, 9b end a 6
31,146,Sep 15,CLE,@,CHW,L,1-2,6-8,,3,2.0,2,0,0,1,1,0,0,6.47,8,28,16,0,5,3,3,2,0,0,,0,0,0,0,0,7,1,0,1,1,0,0,1.55,0.121,0.65,,, 6b --- 2 out tie, 8b 12- 2 out tie
32,148,Sep 17,CLE,,DET,W,1-0,3-4,,1,2.0,1,0,0,0,1,0,0,6.24,6,24,16,5,2,4,1,1,0,0,,0,0,0,0,0,6,0,0,0,1,0,0,.92,0.120,1.11,,, 3t --- 0 out tie, 4t 3 out tie
33,154,Sep 24,CLE,,CHW,L,1-8,GS-2,L(2-5),6,2.0,4,2,2,0,3,0,0,6.34,9,40,26,7,6,2,4,4,0,0,43,,,0,0,0,9,2,0,0,0,0,0,.81,-0.097,-0.89,,, 1t start tie, 2t 3 out d2
34,158,Sep 28,CLE,@,DET,L,3-6,3-3,,3,1.0,3,3,3,0,2,1,0,6.68,6,25,15,2,4,0,4,2,1,0,,0,0,0,0,0,6,2,0,0,0,0,0,.88,-0.296,-2.49,,, 3b --- 0 out a1, 3b 3 out d2
