9,1,Apr 11,CIN,,CHC,W,7-1,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,8,.39,-0.040,-1.39,2B
10,2,Apr 13,CIN,,CHC,W,5-2,GS-8,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.143,.143,.143,.286,8,1.70,-0.075,-0.56,2B
11,3,Apr 14,CIN,@,STL,W,7-3,GS-9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.100,.100,.100,.200,8,1.33,-0.111,-0.82,2B
12,4,Apr 15,CIN,@,STL,L,0-4,CG(6),2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.167,.167,.167,.333,8,1.83,-0.047,-0.31,2B
13,7 (2),Apr 19,CIN,@,SFG,W,4-2,6-GF,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.154,.154,.154,.308,8,2.50,-0.061,-0.43,2B
14,8,Apr 20,CIN,@,SFG,L,1-2,GS-8,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.133,.133,.133,.267,8,.75,-0.038,-0.33,2B
15,9,Apr 21,CIN,@,LAD,L,3-5,CG,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.111,.111,.111,.222,8,.76,-0.059,-0.54,2B
16,10,Apr 22,CIN,@,LAD,L,0-1,9-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.111,.111,.111,.222,9,,,,PR
17,12 (1),Apr 26,CIN,@,CHC,L,2-3,CG(10),4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.136,.136,.136,.273,8,1.75,-0.093,-0.17,2B
18,13,Apr 27,CIN,@,CHC,L,2-5,GS-7,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.125,.125,.125,.250,8,1.38,-0.081,-0.71,2B
