1,Apr 11,CIN,,CHC,W,7-1,CG,30,9.0,3,2,0,5,1,2B
2,Apr 13,CIN,,CHC,W,5-2,GS,35,8.0,1,1,0,2,0,2B
3,Apr 14,CIN,@,STL,W,7-3,GS,36,8.0,3,0,0,3,0,2B
4,Apr 15,CIN,@,STL,L,0-4,CG,30,5.0,3,1,0,4,0,2B
7 (2),Apr 19,CIN,@,SFG,W,4-2,GF,12,3.1,0,0,0,0,0,2B
8,Apr 20,CIN,@,SFG,L,1-2,GS,27,7.0,2,1,0,3,0,2B
9,Apr 21,CIN,@,LAD,L,3-5,CG,36,8.0,0,5,0,5,0,2B
12 (2),Apr 26,CIN,@,CHC,L,2-3,CG,38,9.1,2,2,0,4,1,2B
13,Apr 27,CIN,@,CHC,L,2-5,GS,27,6.0,3,2,0,5,0,2B
