,date,Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,Open OU,Unnamed: 18,Close OU,Unnamed: 20,h_team,h_1st,h_2nd,h_3rd,h_4th,h_5th,h_6th,h_7th,h_8th,h_9th,h_final,h_ML,h_win,v_win,Past_10_v,Past_10_h,season,neutral,team1,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
306,2013505,505,923,V,BOS,JLESTER-L,2,1,0,0,0,0,0,0,0,3,125,143,8,-110,7.5,-110,TEX,0,0,1,0,0,2,0,0,1,4,-140,1,0,0.4,0.7,2013,0,TEX,1538.3,1508.301,0.577091071,0.422908929,1539.399,1507.202,1538.774,1508.029,Yu Darvish,Jon Lester,60.473,52.673,35.0338,13.1036,0.608587315,0.391412685,1539.764,1507.039,4,3
307,2013505,505,927,V,DET,VERLANDER-R,2,5,0,1,0,0,0,1,0,9,-255,-310,8,100,8,-120,HOU,0,0,0,0,0,0,0,0,0,0,225,0,1,0.4,0.3,2013,0,HOU,1428.977,1543.744,0.372268572,0.627731428,1426.111,1546.611,1429.216,1540.987,Philip Humber,Justin Verlander,43.682,60.956,-10.8805,32.4206,0.319839029,0.680160971,1426.915,1543.287,0,9
308,2013505,505,905,V,STL,JGARCIA-L,0,6,0,2,0,1,0,1,0,10,105,105,8,-120,8.5,-110,MIL,0,0,0,0,1,0,0,0,0,1,-115,0,1,0.2,0.5,2013,0,MIL,1511.364,1542.425,0.489839803,0.510160197,1507.21,1546.579,1510.039,1544.209,Marco Estrada,Jaime Garcia,49.424,50.46,0.2867,-7.9806,0.497261822,0.502738178,1505.806,1548.443,1,10
309,2013506,506,961,V,MIN,VWORLEY-R,2,0,0,1,1,0,0,0,1,5,210,185,9,-105,8.5,-120,BOS,0,0,0,1,1,1,1,1,0,6,-240,1,0,0.6,0.7,2013,0,BOS,1507.202,1474.572,0.580782994,0.419217006,1508.288,1473.486,1507.039,1474.879,Clay Buchholz,Vance Worley,56.928,46.095,32.9705,-6.0066,0.632173185,0.367826815,1507.947,1473.971,6,5
310,2013506,506,959,V,OAK,JPARKER-R,0,0,0,1,0,1,0,1,0,3,120,102,8.5,-115,9,-120,CLE,2,0,0,0,2,0,3,0,0,7,-135,1,0,0.7,0.5,2013,0,CLE,1477.864,1536.402,0.450458904,0.549541096,1480.774,1533.491,1477.572,1538.596,Ubaldo Jimenez,Jarrod Parker,45.61,48.899,-5.7998,-4.7376,0.448677097,0.551322903,1480.494,1535.674,7,3
311,2013506,506,957,V,PHI,CLEE-L,0,3,0,0,2,0,0,0,1,6,140,125,6,-120,6,-110,SFO,0,1,0,0,0,0,0,1,0,2,-155,0,1,0.4,0.7,2013,0,SFG,1543.666,1496.98,0.600344642,0.399655358,1540.324,1500.322,1544.624,1494.092,Madison Bumgarner,Cliff Lee,55.088,57.677,25.239,29.9578,0.604958099,0.395041901,1541.249,1497.467,2,6
312,2013506,506,965,V,TEX,NTEPESCH-R,0,0,0,0,0,0,0,0,2,2,-135,-120,8,-101,8,100,CUB,1,0,0,5,0,1,0,2,0,9,120,1,0,0.5,0.4,2013,0,CHC,1453.623,1539.399,0.412022374,0.587977626,1458.085,1534.937,1456.44,1539.764,Scott Feldman,Nick Tepesch,47.823,48.657,-7.9383,-21.1735,0.438163372,0.561836628,1460.657,1535.548,9,2
313,2013506,506,955,V,ARI,TCAHILL-R,0,3,0,0,3,0,0,0,3,9,-115,-107,7,-120,7,100,LOS,1,0,1,0,0,0,0,0,0,2,105,0,1,0.5,0.3,2013,0,LAD,1498.617,1515.818,0.509783299,0.490216701,1494.813,1519.621,1496.788,1514.289,Chris Capuano,Trevor Cahill,47.222,53.857,-16.1257,16.4406,0.461589861,0.538410139,1493.433,1517.643,2,9
314,2013506,506,963,V,TOR,MBUEHRLE-L,0,0,0,3,0,2,0,1,2,8,140,125,7.5,-110,7.5,100,TAM,0,0,7,0,0,0,0,0,0,7,-160,0,1,0.7,0.7,2013,0,TBD,1538.086,1469.58,0.630067719,0.369932281,1536.139,1471.527,1542.974,1466.384,Jeremy Hellickson,Mark Buehrle,51.932,47.755,-6.2416,2.0821,0.629266609,0.370733391,1541.031,1468.328,7,8
315,2013506,506,951,V,ATL,PMAHOLM-L,1,1,0,1,1,0,0,3,0,7,115,-102,7.5,-110,8,100,CIN,0,0,0,2,0,0,0,2,0,4,-130,0,1,0.7,0.6,2013,0,CIN,1528.747,1536.15,0.523866851,0.476133149,1526.336,1538.56,1527.262,1534.417,Bronson Arroyo,Paul Maholm,52.394,53.392,-0.4042,8.4036,0.511930551,0.488069449,1524.919,1536.76,4,7
316,2013507,507,907,V,ARI,BMCCARTHY-R,1,1,0,0,1,0,0,0,2,5,130,110,7.5,-110,7.5,-105,LOS,1,1,0,0,0,0,1,0,0,3,-145,0,1,0.4,0.3,2013,0,LAD,1494.813,1519.621,0.498837197,0.501162803,1492.859,1521.576,1493.433,1517.643,Josh Beckett,Brandon McCarthy,49.084,50.212,-5.8327,-0.5969,0.492163506,0.507836494,1491.511,1519.565,3,5
317,2013507,507,909,V,PHI,KKENDRICK-R,1,2,0,0,1,0,1,0,1,6,120,125,7,-110,7,-125,SFO,0,0,2,0,0,0,0,0,0,2,-135,0,1,0.4,0.6,2013,0,SFG,1540.324,1500.322,0.591078379,0.408921621,1537.047,1503.599,1541.249,1497.467,Tim Lincecum,Kyle Kendrick,47.151,52.992,-11.515,7.2051,0.570140154,0.429859846,1538.116,1500.599,2,6
318,2013507,507,921,V,SEA,AHARANG-R,0,0,0,0,0,0,1,0,0,1,140,119,8,100,8,-110,PIT,2,0,0,0,0,0,0,2,0,4,-155,1,0,0.7,0.6,2013,0,PIT,1492.295,1487.403,0.541483352,0.458516648,1494.353,1485.344,1493.431,1488.907,Jeanmar Gomez,Aaron Harang,42.53,46.803,-28.3645,-17.0234,0.527406049,0.472593951,1495.571,1486.767,4,1
319,2013507,507,917,V,TOR,JHAPP-L,0,1,0,0,0,0,2,1,2,6,125,125,8.5,-105,8.5,100,TAM,0,4,0,0,0,0,0,0,0,4,-140,0,1,0.7,0.6,2013,0,TBD,1536.139,1471.527,0.624827965,0.375172035,1533.635,1474.031,1541.031,1468.328,Fausto Carmona,J.A. Happ,45.685,49.13,-34.6625,9.5457,0.574976415,0.425023585,1538.778,1470.58,4,6
320,2013507,507,903,V,STL,LLYNN-R,0,1,0,0,0,0,0,0,0,1,-140,-139,7.5,100,7.5,-110,CUB,0,0,0,2,0,0,0,0,0,2,125,1,0,0.2,0.5,2013,0,CHC,1458.085,1546.579,0.408237247,0.591762753,1459.854,1544.81,1460.657,1548.443,Travis Wood,Lance Lynn,52.022,52.208,10.5656,-0.4089,0.423190786,0.576809214,1462.37,1546.729,2,1
321,2013507,507,901,V,ATL,KMEDLEN-R,3,0,0,0,1,0,0,0,0,4,105,105,7.5,100,7.5,-115,CIN,0,0,1,0,1,0,0,1,2,5,-115,1,0,0.7,0.7,2013,0,CIN,1526.336,1538.56,0.51694054,0.48305946,1527.711,1537.186,1524.919,1536.76,Homer Bailey,Kris Medlen,55.209,55.328,13.3621,17.1315,0.512071259,0.487928741,1526.312,1535.367,5,4
322,2013507,507,927,V,TEX,JGRIMM-R,0,1,0,0,0,2,0,0,0,3,-125,-118,8.5,100,8.5,-125,MIL,5,0,0,0,0,0,1,0,0,6,110,1,0,0.6,0.5,2013,0,MIL,1507.21,1534.937,0.494636622,0.505363378,1509.527,1532.621,1505.806,1535.548,Wily Peralta,Justin Grimm,47.454,48.644,-7.52,-20.0596,0.514977727,0.485022273,1508.005,1533.348,6,3
323,2013507,507,911,V,OAK,TMILONE-L,0,0,0,0,0,0,0,0,0,0,110,-111,9,-110,8.5,-105,CLE,0,0,0,0,1,0,0,0,0,1,-125,1,0,0.7,0.6,2013,0,CLE,1480.774,1533.491,0.45876677,0.54123323,1482.28,1531.985,1480.494,1535.674,Zach McAllister,Tommy Milone,48.067,50.604,5.2405,4.1877,0.456751816,0.543248184,1482.007,1534.161,1,0
324,2013507,507,915,V,MIN,SDIAMOND-L,0,0,0,0,1,0,1,4,0,6,175,154,9,100,9,-110,BOS,0,0,0,0,0,0,0,0,1,1,-200,0,1,0.5,0.7,2013,0,BOS,1508.288,1473.486,0.583824049,0.416175951,1504.762,1477.011,1507.947,1473.971,Ryan Dempster,Scott Diamond,52.901,50.23,13.9355,13.6441,0.583076129,0.416923871,1504.427,1477.491,1,6
325,2013507,507,929,V,NYY,HKURODA-R,0,0,0,0,0,0,0,0,0,0,-110,112,9.5,100,9,-130,COL,0,0,0,0,0,2,0,0,0,2,100,1,0,0.4,0.5,2013,0,COL,1494.286,1537.237,0.472754334,0.527245666,1496.073,1535.45,1491.55,1536.261,Jorge de la Rosa,Hiroki Kuroda,50.89,57.916,15.0588,27.7629,0.457270903,0.542729097,1493.403,1534.408,2,0
326,2013508,508,977,V,TEX,DHOLLAND-L,1,1,1,0,0,0,1,0,0,4,-103,103,7.5,-114,8,-115,MIL,0,0,0,0,0,1,0,0,0,1,-107,0,1,0.5,0.4,2013,0,MIL,1509.527,1532.621,0.501303836,0.498696164,1507.233,1534.914,1508.005,1533.348,Kyle Lohse,Derek Holland,52.782,55.354,17.3195,12.2623,0.50534496,0.49465504,1505.689,1535.665,1,4
327,2013508,508,959,V,ARI,WMILEY-L,0,0,0,0,0,2,0,1,0,3,146,154,6,-105,6,-105,LOS,0,0,0,2,0,0,0,0,0,2,-166,0,1,0.3,0.3,2013,0,LAD,1492.859,1521.576,0.493212108,0.506787892,1491.354,1523.08,1491.511,1519.565,Clayton Kershaw,Wade Miley,62.099,51.514,55.5775,5.8468,0.565357943,0.434642057,1489.729,1521.348,2,3
328,2013508,508,967,V,TOR,RROMERO-L,2,0,0,0,0,0,2,0,0,4,160,152,7.5,105,8,-115,TAM,3,1,0,2,0,4,0,0,0,10,-180,1,0,0.7,0.6,2013,0,TBD,1533.635,1474.031,0.618046143,0.381953857,1535.98,1471.686,1538.778,1470.58,Matt Moore,Ricky Romero,54.494,44.257,6.6082,-12.4268,0.654823221,0.345176779,1540.809,1468.549,10,4
329,2013508,508,971,V,SEA,FHERNANDZ-R,0,0,0,1,0,0,1,0,0,2,105,-107,6.5,-109,6.5,105,PIT,1,0,0,0,0,0,0,0,0,1,-115,0,1,0.6,0.6,2013,0,PIT,1494.353,1485.344,0.547361354,0.452638646,1492.715,1486.983,1495.571,1486.767,A.J. Burnett,Felix Hernandez,54.736,59.781,28.2799,43.475,0.525319568,0.474680432,1494.014,1488.324,1,2
330,2013508,508,951,V,ATL,MMINOR-L,0,0,0,1,0,1,0,5,0,7,-101,113,8,-108,8,-105,CIN,0,0,1,0,0,0,0,0,1,2,-109,0,1,0.6,0.6,2013,0,CIN,1527.711,1537.186,0.520890986,0.479109014,1524.558,1540.339,1526.312,1535.367,Mike Leake,Mike Minor,46.76,54.276,-26.1038,11.8675,0.466910923,0.533089077,1523.565,1538.114,2,7
331,2013508,508,973,V,DET,ASANCHEZ-R,0,0,1,0,0,0,0,0,0,1,-119,-114,7,-110,7,-115,WAS,0,0,1,1,1,0,0,0,0,3,109,1,0,0.5,0.4,2013,0,WSN,1522.444,1546.611,0.499759668,0.500240332,1524.338,1544.717,1520.692,1543.287,Jordan Zimmermann,Anibal Sanchez,56.343,57.275,24.0029,14.1188,0.518426799,0.481573201,1522.498,1541.482,3,1
332,2013508,508,965,V,MIN,PHERNANDE-L,4,7,0,1,2,0,0,0,1,15,151,153,9,-113,9.5,100,BOS,5,1,0,0,0,0,1,1,0,8,-171,0,1,0.5,0.7,2013,0,BOS,1504.762,1477.011,0.573929735,0.426070265,1500.528,1481.246,1504.427,1477.491,Allen Webster,Pedro Hernandez,47.529,45.555,-11.3975,-9.6726,0.570350632,0.429649368,1500.225,1481.693,8,15
333,2013508,508,961,V,OAK,AGRIFFIN-R,0,0,0,3,0,0,0,0,0,3,113,101,8.5,103,8.5,105,CLE,0,0,0,0,2,2,0,0,0,4,-123,1,0,0.7,0.7,2013,0,CLE,1482.28,1531.985,0.46307488,0.53692512,1483.772,1530.494,1482.007,1534.161,Justin Masterson,A.J. Griffin,49.937,50.965,12.7323,4.9021,0.470785016,0.529214984,1483.472,1532.696,4,3
334,2013508,508,979,V,NYY,DPHELPS-R,2,0,0,0,0,0,0,0,1,3,110,114,10,-105,10,100,COL,0,2,0,0,0,0,0,0,0,2,-125,0,1,0.4,0.4,2013,0,COL,1496.073,1535.45,0.477885156,0.522114844,1494.785,1536.738,1493.403,1534.408,Juan Nicasio,David Phelps,47.809,49.996,-0.7238,-9.9405,0.488793612,0.511206388,1492.076,1535.735,2,3
335,2013508,508,953,V,STL,WESTBROOK-R,1,0,0,1,1,0,1,1,0,5,-114,-122,7.5,-115,8,-125,CUB,1,0,0,3,0,0,0,0,0,4,104,0,1,0.2,0.4,2013,0,CHC,1459.854,1544.81,0.413166387,0.586833613,1458.734,1545.93,1462.37,1546.729,Carlos Villanueva,Jake Westbrook,50.643,49.037,3.4404,-15.8625,0.441189012,0.558810988,1461.147,1547.952,4,5
336,2013508,508,957,V,PHI,PETTIBONE-R,0,0,0,1,0,0,0,0,2,3,135,138,8,103,7.5,-105,SFO,0,1,0,0,1,1,0,0,0,4,-150,1,0,0.4,0.6,2013,0,SFG,1537.047,1503.599,0.581929024,0.418070976,1538.202,1502.444,1538.116,1500.599,Barry Zito,Jonathan Pettibone,47.529,47.924,-9.2214,-17.2114,0.598715159,0.401284841,1539.209,1499.506,4,3
337,2013509,509,917,V,NYY,CSABATHIA-L,1,0,0,1,1,0,0,0,0,3,-135,-120,9.5,100,9,-105,COL,1,0,0,0,0,0,0,0,0,1,120,0,1,0.4,0.3,2013,0,COL,1494.785,1536.738,0.474186527,0.525813473,1493.22,1538.303,1492.076,1535.735,Jeff Francis,CC Sabathia,46.581,57.003,-7.3273,22.3062,0.429534547,0.570465453,1490.7,1537.111,1,3
338,2013509,509,911,V,MIN,KCORREIA-R,0,0,0,0,1,4,0,0,0,5,145,150,9,-120,9.5,-105,BOS,0,0,1,1,0,1,0,0,0,3,-165,0,1,0.5,0.6,2013,0,BOS,1500.528,1481.246,0.561967576,0.438032424,1498.484,1483.29,1500.225,1481.693,John Lackey,Kevin Correia,46.327,49.278,-14.5512,9.259,0.526916789,0.473083211,1498.338,1483.58,3,5
339,2013509,509,901,V,PIT,JLOCKE-L,0,0,0,0,0,1,0,1,0,2,-110,108,7.5,100,8,-120,NYM,0,1,0,0,0,0,1,0,1,3,100,1,0,0.4,0.4,2013,0,NYM,1480.81,1492.715,0.517399076,0.482600924,1482.192,1491.333,1480.913,1494.014,Dillon Gee,Jeff Locke,46.763,46.027,-11.4821,-13.3198,0.521383802,0.478616198,1482.28,1492.647,3,2
340,2013509,509,905,V,ATL,JTEHERAN-R,0,2,0,0,4,0,0,0,0,6,110,111,7.5,100,7.5,-110,SFO,1,0,2,0,0,0,0,0,0,3,-125,0,1,0.5,0.5,2013,0,SFG,1538.202,1540.339,0.531421923,0.468578077,1535.73,1542.81,1539.209,1538.114,Ryan Vogelsong,Julio Teheran,48.446,46.529,-5.5366,-25.0886,0.569460027,0.430539973,1536.516,1540.807,3,6
341,2013509,509,907,V,OAK,BCOLON-R,0,0,0,0,0,1,0,1,0,2,-120,-124,8.5,-110,8.5,-115,CLE,2,3,1,0,3,0,0,0,0,9,110,1,0,0.7,0.8,2013,0,CLE,1483.772,1530.494,0.467346953,0.532653047,1487.665,1526.601,1483.472,1532.696,Scott Kazmir,Bartolo Colon,43.524,51.926,-18.2595,9.6491,0.424126604,0.575873396,1487.761,1528.407,9,2
342,2013509,509,919,V,DET,DFISTER-R,0,1,0,0,0,3,0,0,0,4,-140,-127,7.5,-110,8,-110,WAS,3,2,0,0,0,0,0,0,0,5,125,1,0,0.6,0.5,2013,0,WSN,1524.338,1544.717,0.505210849,0.494789151,1525.774,1543.281,1522.498,1541.482,Dan Haren,Doug Fister,48.191,57.074,-15.0118,13.2869,0.466543568,0.533456432,1524.075,1539.905,5,4
343,2013509,509,913,V,TOR,RDICKEY-R,0,1,2,0,1,0,0,0,0,4,140,138,7,-110,7.5,100,TAM,2,0,1,0,0,0,1,0,0,5,-155,1,0,0.7,0.7,2013,0,TBD,1535.98,1471.686,0.624398752,0.375601248,1536.977,1470.689,1540.809,1468.549,David Price,R.A. Dickey,55.891,53.961,13.865,34.1643,0.607607128,0.392392872,1541.869,1467.49,5,4
344,2013509,509,903,V,PHI,CHAMELS-L,0,0,0,0,0,0,1,0,0,1,110,108,8,-120,7.5,-110,ARI,0,0,0,0,1,1,0,0,0,2,-125,1,0,0.5,0.5,2013,0,ARI,1523.08,1502.444,0.563885273,0.436114727,1524.226,1501.299,1521.348,1499.506,Patrick Corbin,Cole Hamels,51.067,56.088,3.2148,21.8832,0.539724749,0.460275251,1522.576,1498.278,2,1
345,2013510,510,963,V,ATL,THUDSON-R,0,0,0,0,2,0,0,0,0,2,110,111,6.5,-123,6.5,-115,SFO,0,0,0,6,0,2,0,0,0,8,-120,1,0,0.6,0.5,2013,0,SFG,1535.73,1542.81,0.524330606,0.475669394,1538.869,1539.672,1536.516,1540.807,Matt Cain,Tim Hudson,51.964,53.25,11.9709,6.4813,0.536200249,0.463799751,1539.555,1537.768,8,2
346,2013510,510,977,V,OAK,DSTRAILY-R,0,0,0,0,0,2,0,1,0,3,131,114,7,103,7,-115,SEA,2,0,3,0,1,0,0,0,0,6,-146,1,0,0.7,0.7,2013,0,SEA,1486.983,1526.601,0.477539018,0.522460982,1489.407,1524.176,1488.324,1528.407,Hisashi Iwakuma,Dan Straily,55.275,47.813,21.4743,-8.3284,0.522936825,0.477063175,1490.487,1526.244,6,3
347,2013510,510,955,V,MIL,YGALLARDO-R,0,0,0,2,0,0,0,0,1,3,130,129,7.5,-114,7.5,-120,CIN,0,0,2,1,0,0,1,0,0,4,-145,1,0,0.6,0.6,2013,0,CIN,1524.558,1507.233,0.559192578,0.440807422,1525.78,1506.012,1523.565,1505.689,Tony Cingrani,Yovani Gallardo,49.821,51.411,-11.1954,11.3082,0.530910069,0.469089931,1524.889,1504.365,4,3
348,2013510,510,957,V,COL,JGARLAND-R,0,0,0,0,0,0,0,0,0,0,148,150,8,-112,7.5,-115,STL,0,1,1,0,1,0,0,0,0,3,-168,1,0,0.5,0.6,2013,0,STL,1545.93,1493.22,0.608635033,0.391364967,1547.561,1491.589,1547.952,1490.7,Shelby Miller,Jon Garland,51.23,48.599,-4.8457,1.7437,0.610187616,0.389812384,1549.574,1489.078,3,0
349,2013510,510,969,V,BAL,JHAMMEL-R,0,0,0,0,0,3,3,0,0,9,-114,-119,9,101,8.5,-120,MIN,1,2,1,0,2,0,0,0,0,6,104,0,1,0.4,0.5,2013,0,MIN,1483.29,1536.213,0.458472343,0.541527657,1481.32,1538.183,1483.58,1536.517,Mike Pelfrey,Jason Hammel,43.908,51.544,-15.9377,9.0099,0.422807528,0.577192472,1481.809,1538.289,6,9
350,2013510,510,953,V,PIT,WRODRIGUZ-L,0,3,0,0,3,0,0,0,1,7,-102,-114,7.5,-107,7.5,-110,NYM,0,0,0,0,1,0,0,0,2,3,-108,0,1,0.4,0.3,2013,0,NYM,1482.192,1491.333,0.521370792,0.478629208,1479.397,1494.128,1482.28,1492.647,Shaun Marcum,Wandy Rodriguez,48.637,49.239,-2.7448,1.4617,0.513562496,0.486437504,1479.537,1495.39,3,7
351,2013510,510,975,V,TEX,AOGANDO-R,0,0,1,0,0,1,1,0,1,4,-200,-220,8.5,-108,9,-120,HOU,0,1,1,0,0,0,0,0,0,2,175,0,1,0.5,0.4,2013,0,HOU,1428.835,1534.914,0.384028316,0.615971684,1427.527,1536.222,1429.333,1535.665,Dallas Keuchel,Alexi Ogando,43.81,52.093,-9.118,-3.5203,0.377177191,0.622822809,1428.057,1536.94,2,4
352,2013510,510,959,V,PHI,TCLOYD-R,2,0,0,0,0,0,0,0,0,2,143,137,9,-110,9.5,-110,ARI,1,0,0,0,0,0,1,1,0,3,-158,1,0,0.5,0.6,2013,0,ARI,1524.226,1501.299,0.567125685,0.432874315,1525.36,1500.165,1522.576,1498.278,Ian Kennedy,Tyler Cloyd,51.214,47.465,3.2994,-18.5556,0.599608261,0.400391739,1523.598,1497.256,3,2
353,2013510,510,965,V,CLE,CKLUBER-R,1,0,0,1,0,0,2,0,0,4,158,175,8.5,101,8.5,-110,DET,0,3,1,3,1,0,1,1,0,10,-178,1,0,0.5,0.8,2013,0,DET,1543.281,1487.665,0.612612363,0.387387637,1545.611,1485.335,1539.905,1487.761,Max Scherzer,Corey Kluber,58.042,47.382,18.9645,-1.0763,0.633807105,0.366192895,1542.058,1485.608,10,4
354,2013510,510,967,V,TOR,RORTIZ-R,0,0,0,0,0,0,0,0,0,0,175,185,8.5,-110,9.5,-120,BOS,0,1,0,0,0,0,4,0,0,5,-200,1,0,0.7,0.7,2013,0,BOS,1498.484,1470.689,0.573991671,0.426008329,1500.85,1468.323,1498.338,1467.49,Jon Lester,Ramon Ortiz,52.669,42.141,15.2186,-21.4837,0.633196206,0.366803794,1500.265,1465.563,5,0
355,2013510,510,971,V,NYY,PHUGHES-R,0,4,0,1,0,5,0,0,1,11,104,104,8.5,-110,8,-105,KAN,0,3,0,0,2,1,0,0,0,6,-114,0,1,0.4,0.6,2013,0,KCR,1498.592,1538.303,0.477405452,0.522594548,1495.846,1541.049,1498.692,1537.111,Wade Davis,Phil Hughes,46.474,51.3,-14.9037,-5.1653,0.464582177,0.535417823,1496.04,1539.763,6,11
356,2013511,511,927,V,OAK,JPARKER-R,0,1,0,1,1,1,0,0,0,4,110,-110,7.5,-110,8.5,-115,SEA,0,0,0,0,2,0,1,0,0,3,-120,0,1,0.7,0.7,2013,0,SEA,1489.407,1524.176,0.484507124,0.515492876,1488.003,1525.58,1490.487,1526.244,Brandon Maurer,Jarrod Parker,46.211,47.978,-22.0665,-6.5142,0.460779497,0.539220503,1489.17,1527.561,3,4
357,2013511,511,907,V,ATL,PMAHOLM-L,0,0,0,0,1,0,0,0,0,1,120,124,6.5,-120,7,-115,SFO,1,0,0,1,4,0,0,4,0,10,-135,1,0,0.7,0.6,2013,0,SFG,1538.869,1539.672,0.53333365,0.46666635,1542.778,1535.762,1539.555,1537.768,Madison Bumgarner,Paul Maholm,54.234,53.699,21.7892,9.6585,0.554352337,0.445647663,1543.239,1534.085,10,1
358,2013511,511,921,V,NYY,APETTITTE-L,0,0,1,0,2,0,0,0,0,3,135,139,7.5,100,7.5,105,KAN,0,0,1,1,0,0,0,0,0,2,-150,0,1,0.4,0.5,2013,0,KCR,1495.846,1541.049,0.469524255,0.530475745,1494.586,1542.309,1496.04,1539.763,James Shields,Andy Pettitte,61.367,53.782,56.6162,7.52,0.542171008,0.457828992,1494.531,1541.272,2,3
359,2013511,511,901,V,PIT,FLIRIANO-L,0,1,3,0,5,0,1,1,0,11,110,104,7.5,-110,7.5,-110,NYM,0,0,0,0,0,1,0,0,1,2,-125,0,1,0.4,0.3,2013,0,NYM,1479.397,1494.128,0.513336,0.486664,1474.994,1498.531,1479.537,1495.39,Jon Niese,Francisco Liriano,47.863,49.882,-5.2499,4.2676,0.498027702,0.501972298,1475.298,1499.629,2,11
360,2013511,511,923,V,TEX,YDARVISH-R,0,1,0,0,0,6,1,0,0,8,-250,-280,8,-110,8,-110,HOU,0,0,1,0,2,0,0,1,3,7,220,0,1,0.4,0.3,2013,0,HOU,1427.527,1536.222,0.380472401,0.619527599,1426.545,1537.203,1428.057,1536.94,Erik Bedard,Yu Darvish,43.773,60.813,-9.6162,37.9055,0.318172562,0.681827438,1427.299,1537.698,7,8
361,2013511,511,915,V,TOR,MBUEHRLE-L,0,0,1,1,0,0,0,0,1,3,195,175,9.5,100,9.5,-120,BOS,0,0,0,0,0,0,0,2,0,2,-220,0,1,0.7,0.6,2013,0,BOS,1500.85,1468.323,0.580638628,0.419361372,1499.207,1469.966,1500.265,1465.563,Clay Buchholz,Mark Buehrle,56.694,46.668,32.2138,-0.4089,0.628481337,0.371518663,1498.446,1467.381,2,3
362,2013511,511,903,V,COL,JCHACIN-R,0,0,0,0,0,0,0,0,0,0,150,175,7,-120,7.5,100,STL,0,0,0,0,2,0,1,0,0,3,-170,1,0,0.6,0.6,2013,0,STL,1547.561,1491.589,0.613098587,0.386901413,1549.167,1489.983,1549.574,1489.078,Adam Wainwright,Jhoulys Chacin,55.626,52.681,13.7381,21.2346,0.609031918,0.390968082,1551.203,1487.449,3,0
363,2013511,511,911,V,PHI,CLEE-L,0,0,0,0,1,0,1,1,0,3,-110,-102,8,-105,8,-110,ARI,0,0,0,0,0,0,0,1,0,1,100,0,1,0.5,0.5,2013,0,ARI,1525.36,1500.165,0.570327921,0.429672079,1523.225,1502.299,1523.598,1497.256,Trevor Cahill,Cliff Lee,53.586,58.137,14.3256,31.0059,0.54829207,0.45170793,1521.565,1499.289,1,3
364,2013511,511,909,V,MIL,HBURGOS-R,2,0,2,0,2,1,0,0,0,7,150,170,8,100,7.5,-110,CIN,0,5,7,0,0,1,0,0,0,13,-170,1,0,0.6,0.7,2013,0,CIN,1525.78,1506.012,0.562656124,0.437343876,1528.584,1503.208,1524.889,1504.365,Mat Latos,Hiram Burgos,56.561,47.562,20.9479,-6.345,0.601905564,0.398094436,1527.361,1501.893,13,7
365,2013511,511,917,V,CLE,UJIMENEZ-R,2,1,0,0,1,1,1,1,0,7,195,245,7.5,-110,8,-110,DET,0,0,1,0,0,0,4,0,1,6,-220,0,1,0.4,0.7,2013,0,DET,1545.611,1485.335,0.618958906,0.381041094,1543.828,1487.118,1542.058,1485.608,Justin Verlander,Ubaldo Jimenez,61.677,46.211,35.4004,-5.1183,0.667378427,0.332621573,1540.082,1487.583,6,7
366,2013511,511,919,V,BAL,SJOHNSON-R,3,0,0,1,0,1,0,0,0,5,-120,-109,8.5,-120,8.5,-120,MIN,0,0,2,4,0,2,0,0,0,8,110,1,0,0.5,0.6,2013,0,MIN,1481.32,1538.183,0.45284688,0.54715312,1483.78,1535.723,1481.809,1538.289,Vance Worley,Steve Johnson,45.928,49.087,-6.0019,-1.7343,0.447312277,0.552687723,1484.299,1535.798,8,5
367,2013512,512,975,V,OAK,TMILONE-L,0,1,0,0,0,0,0,0,0,1,-115,-122,8,-105,7.5,-115,SEA,3,0,0,1,1,0,1,0,0,6,105,1,0,0.7,0.7,2013,0,SEA,1488.003,1525.58,0.480471066,0.519528934,1491.165,1522.419,1489.17,1527.561,Joe Saunders,Tommy Milone,45.774,51.608,-23.4859,10.5374,0.430773715,0.569226285,1492.711,1524.02,6,1
368,2013512,512,957,V,COL,DELAROSA-L,0,0,3,0,0,2,0,3,0,8,144,142,8,-105,7.5,-110,STL,0,0,0,0,0,0,0,0,2,2,-159,0,1,0.6,0.5,2013,0,STL,1549.167,1489.983,0.617475242,0.382524758,1544.861,1494.289,1551.203,1487.449,Jaime Garcia,Jorge de la Rosa,51.232,52.115,-8.4788,18.6402,0.586385518,0.413614482,1547.171,1491.481,2,8
369,2013512,512,967,V,TOR,CJENKINS-R,0,2,1,2,1,4,0,0,2,12,170,210,9,-117,10,100,BOS,0,0,0,1,0,1,0,2,0,4,-190,0,1,0.6,0.5,2013,0,BOS,1499.207,1469.966,0.576025796,0.423974204,1494.583,1474.59,1498.446,1467.381,Ryan Dempster,Chad Jenkins,52.845,47.924,13.5407,4.6436,0.591022862,0.408977138,1493.671,1472.157,4,12
