,date,Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,Open OU,Unnamed: 19,Close OU,Unnamed: 21,h_team,h_1st,h_2nd,h_3rd,h_4th,h_5th,h_6th,h_7th,h_8th,h_9th,h_final,h_ML,h_win,v_win,Past_10_v,Past_10_h,season,neutral,team1,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
10,2018330,330,961,V,NYY,MTANAKA-R,0,1,0,1,0,2,0,0,0,4,-145,-137,9,-105,8.5,-110,TOR,0,1,0,0,0,0,0,0,1,2,130,0,1,,,2018,0,TOR,1500.261533,1552.699659,0.459165398,0.540834602,1498.676321,1554.284871,1504.529661,1567.473516,Aaron Sanchez,Masahiro Tanaka,52.12398233,57.50116574,5.533228016,17.15155145,0.427744554,0.572255446,1503.084746,1568.918432,2,4
11,2018330,330,965,V,HOU,DKEUCHEL-L,0,0,0,0,1,0,0,0,0,1,-200,-170,9.5,-110,9,-102,TEX,0,1,0,2,0,0,2,0,0,5,175,1,0,,,2018,0,TEX,1495.494262,1551.260636,0.454411477,0.545588523,1498.249799,1548.505099,1494.964529,1578.532217,Doug Fister,Dallas Keuchel,48.11718472,55.2441657,0.046074887,1.646945816,0.412869747,0.587130253,1497.983405,1575.513342,5,1
12,2018330,330,959,V,MIL,JCHACIN-R,2,0,0,0,1,0,0,0,5,8,-123,-113,8,-120,8,-101,SDG,0,3,0,1,0,0,1,1,0,6,113,0,1,,,2018,0,SDP,1468.048814,1512.457,0.470663991,0.529336009,1466.287461,1514.218352,1454.195519,1511.430499,Joey Lucchesi,Jhoulys Chacin,47.4,51.0326139,0.062705114,-0.92120954,0.453719838,0.546280162,1452.515288,1513.110729,6,8
13,2018330,330,953,V,PHI,NPIVETTA-R,0,1,1,0,1,1,0,0,0,5,115,-109,9,-119,9,-106,ATL,0,0,2,1,0,0,0,2,-1,4,-130,0,1,,,2018,0,ATL,1481.668909,1477.246911,0.540811546,0.459188454,1480.164428,1478.751392,1475.88447,1487.420363,Mike Foltynewicz,Nick Pivetta,47.48092559,46.41192966,-2.525119065,-17.46828663,0.539360628,0.460639372,1474.384985,1488.919849,4,5
14,2018330,330,971,V,PIT,INOVA-R,0,0,0,3,0,1,0,2,4,13,-119,-129,9.5,-110,9,105,DET,0,2,0,0,0,0,4,0,4,10,109,0,1,,,2018,0,DET,1463.856926,1492.132589,0.493847137,0.506152863,1461.76456,1494.224955,1448.776205,1483.472251,Jordan Zimmermann,Ivan Nova,43.99772813,47.64387997,-14.79231262,-0.291427241,0.463443779,0.536556221,1446.830197,1485.418258,10,13
15,2018330,330,955,V,COL,TANDERSON-L,0,2,0,5,0,0,1,0,0,8,145,128,8.5,-110,8,-103,ARI,5,0,2,0,2,0,0,0,0,9,-165,1,0,,,2018,0,ARI,1523.008924,1502.788315,0.563297147,0.436702853,1524.156153,1501.641086,1526.07635,1499.94087,Robbie Ray,Tyler Anderson,53.65538319,53.97802278,13.29314299,15.01596822,0.569223961,0.430776039,1527.203091,1498.814129,9,8
16,2018331,331,925,V,MIN,KGIBSON-R,1,0,2,1,1,0,1,0,0,6,114,-119,9.5,-105,9,102,BAL,0,0,0,0,0,0,0,0,2,2,-124,0,1,,,2018,0,BAL,1492.257818,1510.267724,0.508619585,0.491380415,1489.644962,1512.88058,1476.69269,1508.763445,Andrew Cashner,Kyle Gibson,50.57097812,48.70360216,2.774260074,-4.668267153,0.499095907,0.500904093,1474.140897,1511.315238,2,6
17,2018331,331,911,V,MIL,BSUTER-L,1,0,2,2,0,0,0,2,0,7,-125,-120,8,-119,7.5,-109,SDG,0,2,1,0,0,0,0,0,0,3,110,0,1,,,2018,0,SDP,1466.287461,1514.218352,0.465615039,0.534384961,1463.849658,1516.656156,1452.515288,1513.110729,Luis Perdomo,Brent Suter,44.85249357,49.8169366,-11.62285196,-5.097577794,0.438260979,0.561739021,1450.261642,1515.364376,3,7
18,2018331,331,901,V,STL,MWACHA-R,0,0,0,1,0,0,0,1,0,2,140,107,7.5,-110,7,100,NYM,2,0,0,1,1,0,1,1,0,6,-155,1,0,,,2018,0,NYM,1477.154562,1511.014961,0.485813554,0.514186446,1479.849732,1508.319791,1493.369775,1519.079124,Jacob deGrom,Michael Wacha,53.99149802,49.10277488,21.89453249,1.325766578,0.527114258,0.472885742,1495.795302,1516.653597,6,2
19,2018331,331,923,V,BOS,RPORCELLO-R,0,1,0,1,0,1,0,0,0,3,-155,-111,8.5,-125,8,-101,TAM,0,0,0,0,0,1,0,1,0,2,140,0,1,,,2018,0,TBD,1505.321363,1535.440686,0.491194497,0.508805503,1503.952406,1536.809644,1496.118628,1548.343665,Andrew Kittredge,Rick Porcello,47.4,48.29336528,-11.56558752,-20.47077915,0.47222513,0.52777487,1494.816331,1549.645962,2,3
20,2018331,331,919,V,NYY,CSABATHIA-L,0,0,0,0,2,0,1,0,0,3,-145,-104,9,-115,9.5,100,TOR,1,0,1,0,0,1,0,2,0,5,130,1,0,,,2018,0,TOR,1498.676321,1554.284871,0.454636726,0.545363274,1500.644084,1552.317108,1503.084746,1568.918432,Marco Estrada,CC Sabathia,50.41014719,53.64187497,-1.951038581,-1.652329228,0.439662089,0.560337911,1505.119652,1566.883526,5,3
21,2018331,331,915,V,HOU,LMCCULLERSJR.-R,0,3,1,0,1,1,2,1,0,9,-190,-201,10,-115,9.5,-114,TEX,0,0,1,0,0,1,0,1,0,3,170,0,1,,,2018,0,TEX,1498.249799,1548.505099,0.462287347,0.537712653,1495.377919,1551.376979,1497.983405,1575.513342,Matt Moore,Lance McCullers Jr.,45.06713609,52.18427627,-14.87054123,-12.62675932,0.420417602,0.579582398,1495.447432,1578.049314,3,9
22,2018331,331,905,V,PHI,VVELASQUEZ-R,2,0,0,0,0,0,0,0,0,2,110,105,9,-110,8,-119,ATL,1,2,4,1,0,5,0,2,0,15,-125,1,0,,,2018,0,ATL,1480.164428,1478.751392,0.536507215,0.463492785,1484.997399,1473.918422,1474.384985,1488.919849,Brandon McCarthy,Vince Velasquez,49.67892285,48.91847401,8.008782762,-5.2996366,0.532726923,0.467273077,1479.26857,1484.036264,15,2
23,2018331,331,909,V,COL,GMARQUEZ-R,0,0,0,0,0,1,0,1,0,2,145,136,8.5,-110,8.5,-103,ARI,0,0,0,1,0,0,0,0,0,1,-165,0,1,,,2018,0,ARI,1524.156153,1501.641086,0.566543458,0.433456542,1522.562472,1503.234766,1527.203091,1498.814129,Zack Greinke,German Marquez,54.12526051,50.09702924,16.77656695,-1.67330997,0.600555718,0.399444282,1525.48851,1500.52871,1,2
24,2018331,331,921,V,CLE,CCARRASCO-R,4,0,0,2,0,0,0,0,0,6,-121,-107,7.5,-105,6.5,-121,SEA,0,1,2,0,0,2,0,0,0,5,111,0,1,,,2018,0,SEA,1505.197633,1564.227772,0.449757711,0.550242289,1503.971004,1565.454402,1510.129219,1574.367058,James Paxton,Carlos Carrasco,55.42801898,58.91686601,28.29698767,15.84344629,0.4601002,0.5398998,1508.865975,1575.630302,5,6
25,2018401,401,961,V,NYY,SGRAY-R,0,0,4,0,0,0,0,0,0,4,-119,104,8.5,-119,8.5,-110,TOR,0,1,0,0,0,0,2,4,0,7,109,1,0,,,2018,0,TOR,1500.644084,1552.317108,0.460259321,0.539740679,1503.035709,1549.925483,1505.119652,1566.883526,Marcus Stroman,Sonny Gray,53.25426575,52.07719961,11.45902381,-8.927985999,0.475013514,0.524986486,1507.43052,1564.572658,7,4
26,2018401,401,963,V,BOS,HVELAZQUEZ-R,0,0,0,0,1,1,0,0,0,2,-115,104,8,-110,8.5,-101,TAM,0,1,0,0,0,0,0,0,0,1,105,0,1,,,2018,0,TBD,1503.952406,1536.809644,0.487256171,0.512743829,1502.597277,1538.164773,1494.816331,1549.645962,Jake Faria,Hector Velazquez,50.16784967,46.91501759,1.739483021,-27.0934834,0.4971266,0.5028734,1493.426552,1551.035741,1,2
27,2018401,401,953,V,STL,LWEAVER-R,0,1,1,1,1,0,0,1,0,5,-111,-152,8,-101,8,-111,NYM,0,1,0,0,0,0,0,0,0,1,101,0,1,,,2018,0,NYM,1479.849732,1508.319791,0.493567424,0.506432576,1477.289107,1510.880416,1495.795302,1516.653597,Steven Matz,Luke Weaver,47.05924294,49.96920036,-11.38174362,6.111699521,0.479357927,0.520642073,1493.327462,1519.121437,1,5
28,2018401,401,959,V,MIN,JBERRIOS-R,4,0,2,0,0,1,0,0,0,7,105,103,9,-115,9,102,BAL,0,0,0,0,0,0,0,0,0,0,-115,0,1,,,2018,0,BAL,1489.644962,1512.88058,0.501100032,0.498899968,1486.063405,1516.462136,1474.140897,1511.315238,Kevin Gausman,Jose Berrios,52.29441457,49.25813408,11.65716973,-3.032842537,0.502181212,0.497818788,1470.54966,1514.906475,0,7
29,2018401,401,973,V,PIT,TWILLIAMS-R,1,0,0,0,0,0,0,0,0,1,-101,101,8.5,-110,8.5,-105,DET,0,0,0,0,0,0,0,0,0,0,-109,0,1,,,2018,0,DET,1460.441625,1495.54789,0.484022242,0.515977758,1458.797987,1497.191528,1445.470589,1486.777866,Ryan Carpenter,Chad Kuhl,47.4,49.24909981,-0.196368123,6.404633035,0.465647429,0.534352571,1443.906004,1488.342452,6,8
30,2018401,401,973,V,PIT,TWILLIAMS-R,1,0,0,0,0,0,0,0,0,1,-101,101,8.5,-110,8.5,-105,DET,0,0,0,0,0,0,0,0,0,0,-109,0,1,,,2018,0,DET,1461.76456,1494.224955,0.48782692,0.51217308,1460.441625,1495.54789,1446.830197,1485.418258,Michael Fulmer,Trevor Williams,53.75935513,51.37041626,30.73979186,17.1633755,0.49854413,0.50145587,1445.470589,1486.777866,0,1
31,2018401,401,975,V,PIT,CKUHL-R,0,0,3,0,5,0,0,0,0,8,-105,-121,9,101,8.5,-115,DET,2,0,0,1,0,1,0,0,2,6,-105,0,1,,,2018,0,DET,1460.441625,1495.54789,0.484022242,0.515977758,1458.797987,1497.191528,1445.470589,1486.777866,Ryan Carpenter,Chad Kuhl,47.4,49.24909981,-0.196368123,6.404633035,0.465647429,0.534352571,1443.906004,1488.342452,6,8
32,2018401,401,975,V,PIT,CKUHL-R,0,0,3,0,5,0,0,0,0,8,-105,-121,9,101,8.5,-115,DET,2,0,0,1,0,1,0,0,2,6,-105,0,1,,,2018,0,DET,1461.76456,1494.224955,0.48782692,0.51217308,1460.441625,1495.54789,1446.830197,1485.418258,Michael Fulmer,Trevor Williams,53.75935513,51.37041626,30.73979186,17.1633755,0.49854413,0.50145587,1445.470589,1486.777866,0,1
33,2018401,401,967,V,HOU,GCOLE-R,0,0,0,0,2,2,3,0,1,8,-155,-155,9.5,-119,9.5,102,TEX,1,0,0,0,0,0,0,1,0,2,140,0,1,,,2018,0,TEX,1495.377919,1551.376979,0.454079418,0.545920582,1492.571652,1554.183246,1495.447432,1578.049314,Mike Minor,Gerrit Cole,47.4,51.62798499,-3.794663294,-15.69684163,0.433195553,0.566804447,1492.808623,1580.688123,2,8
34,2018401,401,971,V,CLE,TBAUER-R,0,1,0,1,0,0,0,2,0,4,-140,-145,8.5,100,7.5,-125,SEA,0,0,0,0,2,0,3,0,0,5,125,1,0,,,2018,0,SEA,1503.971004,1565.454402,0.446265371,0.553734629,1505.564774,1563.860631,1508.865975,1575.630302,Mike Leake,Trevor Bauer,48.95807408,53.41718125,-0.93540897,-9.145803917,0.450436202,0.549563798,1510.444894,1574.051383,5,4
35,2018402,402,909,V,LAD,HRYU-L,3,0,0,0,0,1,1,1,0,7,-115,-109,9,-119,9,100,ARI,1,0,1,1,0,0,0,0,3,8,105,1,0,,,2018,0,ARI,1522.562472,1552.432286,0.491553463,0.508446537,1523.955955,1551.038802,1525.48851,1568.429598,Taijuan Walker,Hyun-Jin Ryu,49.17918527,47.88830176,-7.098132923,-18.68083878,0.495888252,0.504111748,1526.867164,1567.050944,8,7
36,2018402,402,927,V,BOS,BJOHNSON-L,0,0,0,3,2,0,1,0,1,7,-170,-133,9,-110,8.5,-119,MIA,0,1,0,0,0,0,0,1,1,3,150,0,1,,,2018,0,FLA,1489.533925,1538.164773,0.464612625,0.535387375,1487.133487,1540.565211,1446.229203,1551.035741,Trevor Richards,Brian Johnson,47.4,47.10269751,3.491781141,-26.37486926,0.429780734,0.570219266,1444.060546,1553.204399,3,7
37,2018402,402,901,V,STL,MMIKOLAS-R,0,0,2,0,2,4,0,0,0,8,115,101,9,-110,9.5,-101,MIL,0,1,1,0,0,2,0,0,0,4,-130,0,1,,,2018,0,MIL,1516.656156,1510.880416,0.542746132,0.457253868,1513.74679,1513.789782,1515.364376,1519.121437,Zach Davies,Miles Mikolas,51.46827318,47.4,3.067469432,-6.086323146,0.544180464,0.455819536,1512.445489,1522.040324,4,8
38,2018402,402,921,V,TEX,BCOLON-R,0,0,0,0,1,0,0,0,0,1,115,147,9,-120,9,-125,OAK,0,0,1,0,0,0,2,0,0,3,-130,1,0,,,2018,0,OAK,1489.382113,1492.571652,0.529912897,0.470087103,1491.063413,1490.890352,1484.860289,1492.808623,Andrew Triggs,Bartolo Colon,47.82773337,43.03763762,1.132533122,-24.94122075,0.56530574,0.43469426,1486.379263,1491.289649,3,1
39,2018402,402,925,V,MIN,LLYNN-R,0,0,0,0,0,4,0,0,0,4,-102,131,8.5,-105,7.5,-110,PIT,5,0,0,0,0,0,0,0,0,5,-108,1,0,,,2018,0,PIT,1497.191528,1516.462136,0.506805722,0.493194278,1498.576673,1515.076991,1488.342452,1514.906475,Jameson Taillon,Lance Lynn,50.32208001,50.0967565,11.63617346,-0.771078007,0.51412711,0.48587289,1489.701719,1513.547208,5,4
40,2018402,402,923,V,CLE,MCLEVINGER-R,0,1,1,3,0,0,0,1,0,6,-135,-111,9,100,8,-119,LAA,0,0,0,0,0,0,0,0,0,0,120,0,1,,,2018,0,ANA,1514.0075,1563.860631,0.462862871,0.537137129,1511.025581,1566.84255,1514.7966,1574.051383,JC Ramirez,Mike Clevinger,48.57091277,53.69919356,-5.750847931,-7.680668823,0.453418535,0.546581465,1511.892947,1576.955037,0,6
41,2018402,402,911,V,COL,CBETTIS-R,1,0,2,0,2,0,0,0,2,7,-120,101,8.5,-110,8,-105,SDG,1,0,1,0,0,0,0,0,2,4,110,0,1,,,2018,0,SDP,1463.849658,1503.234766,0.47787351,0.52212649,1461.678718,1505.405706,1450.261642,1500.52871,Bryan Mitchell,Chad Bettis,50.10970582,50.65990222,13.88490508,0.755889229,0.484084715,0.515915285,1448.054862,1502.73549,4,7
42,2018402,402,919,V,BAL,CTILLMAN-R,0,0,0,0,0,0,0,0,1,1,185,203,9,-119,9.5,-115,HOU,1,0,0,3,0,1,1,0,0,6,-210,1,0,,,2018,0,HOU,1554.183246,1486.063405,0.629549449,0.370450551,1556.165106,1484.081545,1580.688123,1470.54966,Charlie Morton,Chris Tillman,53.47373918,41.64101937,-8.006222765,-37.19985405,0.720815368,0.279184632,1581.989436,1469.248348,6,1
43,2018403,403,975,V,BOS,CSALE-L,1,0,0,0,0,0,0,0,0,4,-260,-270,7.5,100,7.5,113,MIA,0,0,0,1,0,0,0,0,0,2,230,0,1,,,2018,0,FLA,1487.133487,1540.565211,0.457745369,0.542254631,1485.468768,1542.22993,1444.060546,1553.204399,Jose Urena,Chris Sale,46.02999198,59.63857294,-2.269047215,32.41106883,0.334085972,0.665914028,1442.981971,1554.282974,2,4
44,2018403,403,967,V,BAL,MWRIGHTJR.-R,1,0,0,1,0,2,1,1,0,6,225,220,9,100,9,100,HOU,2,0,1,0,0,2,5,0,0,10,-255,1,0,,,2018,0,HOU,1556.165106,1484.081545,0.634854848,0.365145152,1557.874875,1482.371777,1581.989436,1469.248348,Justin Verlander,Mike Wright Jr.,62.66423321,44.91131049,34.59660947,-20.77145218,0.751358193,0.248641807,1582.943117,1468.294667,10,6
45,2018403,403,953,V,PHI,BLIVELY-R,0,0,0,0,0,0,0,0,0,0,103,111,8,-110,7.5,-110,NYM,0,0,0,0,0,2,0,0,0,2,-113,1,0,,,2018,0,NYM,1477.289107,1473.918422,0.539308297,0.460691703,1478.934238,1472.27329,1493.327462,1484.036264,Matt Harvey,Ben Lively,42.69453989,48.37335217,-31.23663033,-6.306099915,0.512783318,0.487216682,1495.094269,1482.269456,2,0
46,2018403,403,959,V,LAD,CKERSHAW-L,0,0,1,0,0,0,0,0,0,1,-175,-173,7.5,-110,7.5,100,ARI,0,1,1,0,0,0,3,1,0,6,155,1,0,,,2018,0,ARI,1523.955955,1551.038802,0.495563543,0.504436457,1526.88657,1548.108188,1526.867164,1567.050944,Zack Godley,Clayton Kershaw,51.88552752,57.93307783,6.085069303,29.22752112,0.443645468,0.556354532,1530.176777,1563.741331,6,1
47,2018403,403,957,V,STL,JFLAHERTY-R,2,0,2,0,0,0,0,0,0,4,125,-102,9,-120,9.5,104,MIL,0,0,0,0,1,0,0,2,2,5,-140,1,0,,,2018,0,MIL,1513.74679,1513.789782,0.534422367,0.465577633,1515.036148,1512.500424,1512.445489,1522.040324,Chase Anderson,Jack Flaherty,55.94494857,45.21720725,24.71491108,-15.90573204,0.578532977,0.421467023,1513.577479,1520.908335,5,4
48,2018403,403,969,V,TEX,CHAMELS-L,0,2,1,1,0,0,0,0,0,4,-103,117,8.5,-121,9,-110,OAK,0,0,1,0,0,0,0,0,0,1,-107,0,1,,,2018,0,OAK,1491.063413,1490.890352,0.534731806,0.465268194,1488.648053,1493.305713,1486.379263,1491.289649,Kendall Graveman,Cole Hamels,47.26892196,52.93155663,-2.058137838,21.30202295,0.493854499,0.506145501,1484.191837,1493.477075,1,4
49,2018403,403,973,V,SEA,MGONZALES-L,4,0,0,0,2,0,0,0,0,6,115,105,8.5,100,8,-125,SFO,0,0,0,1,0,0,2,1,0,4,-130,0,1,,,2018,0,SFG,1475.164808,1505.564774,0.49079075,0.50920925,1473.349159,1507.380423,1493.862295,1510.444894,Ty Blach,Marco Gonzales,46.37387556,42.96804697,-14.50627286,-29.36950949,0.532805581,0.467194419,1491.850698,1512.45649,4,6
50,2018403,403,971,V,CLE,JTOMLIN-R,2,0,0,0,0,0,0,0,0,2,110,118,8.5,100,8,-110,LAA,6,1,1,0,3,0,0,2,0,13,-120,1,0,,,2018,0,ANA,1511.025581,1566.84255,0.454339271,0.545660729,1516.365906,1561.502225,1511.892947,1576.955037,Garrett Richards,Josh Tomlin,53.09308741,50.02864814,16.43225401,-25.23524449,0.500871253,0.499128747,1516.673013,1572.174971,13,2
51,2018403,403,961,V,COL,KFREELAND-L,0,0,2,1,0,0,0,0,1,4,-122,-112,8.5,-105,8,-110,SDG,0,1,0,1,0,3,3,0,0,8,112,1,0,,,2018,0,SDP,1461.678718,1505.405706,0.47164105,0.52835895,1464.536681,1502.547744,1448.054862,1502.73549,Tyson Ross,Kyle Freeland,47.56333744,48.84501532,3.016924103,-7.252972604,0.470660342,0.529339658,1450.919404,1499.870948,8,4
52,2018404,404,921,V,TEX,DFISTER-R,0,0,0,0,1,0,0,0,1,2,135,140,8.5,-115,8.5,-117,OAK,0,1,0,4,0,0,1,0,0,6,-150,1,0,,,2018,0,OAK,1488.648053,1493.305713,0.527807143,0.472192857,1491.063012,1490.890753,1484.191837,1493.477075,Sean Manaea,Doug Fister,49.89120773,48.73519198,10.88897726,1.115297164,0.535183457,0.464816543,1486.558633,1491.110279,6,2
53,2018404,404,915,V,BAL,DBUNDY-R,1,0,0,1,0,0,0,0,0,2,180,146,8.5,-110,8,-102,HOU,0,1,0,0,0,1,1,0,0,3,-205,1,0,,,2018,0,HOU,1557.874875,1482.371777,0.639405753,0.360594247,1558.761941,1481.484711,1582.943117,1468.294667,Dallas Keuchel,Dylan Bundy,55.11199053,53.52373177,-0.417526126,19.54720368,0.664452175,0.335547825,1583.742515,1467.495268,3,2
54,2018404,404,925,V,SEA,FHERNANDEZ-R,0,0,0,0,0,1,0,0,0,1,122,125,7,-125,7.5,-104,SFO,3,1,0,0,5,0,1,0,0,10,-137,1,0,,,2018,0,SFG,1473.349159,1507.380423,0.48556786,0.51443214,1477.744908,1502.984673,1491.850698,1512.45649,Johnny Cueto,Felix Hernandez,51.32574611,49.95582963,9.967329736,3.731794467,0.513854766,0.486145234,1495.945552,1508.361636,10,1
55,2018404,404,903,V,PHI,ANOLA-R,0,0,2,0,0,0,0,0,0,2,141,131,7,110,7,104,NYM,2,0,0,0,0,2,0,0,0,4,-156,1,0,,,2018,0,NYM,1478.934238,1472.27329,0.54401046,0.45598954,1480.557742,1470.649786,1495.094269,1482.269456,Noah Syndergaard,Aaron Nola,56.19282718,55.36069504,31.43299856,26.27345817,0.560127953,0.439872047,1496.643479,1480.720246,4,2
56,2018404,404,917,V,CLE,CKLUBER-R,1,0,0,0,1,0,0,0,0,2,-155,-150,7.5,100,7,-119,LAA,0,0,0,0,2,0,0,0,0,3,140,1,0,,,2018,0,ANA,1516.365906,1561.502225,0.469619861,0.530380139,1517.848229,1560.019902,1516.673013,1572.174971,Tyler Skaggs,Corey Kluber,50.38887778,63.37577421,3.153661926,40.04678902,0.402823609,0.597176391,1518.391243,1570.456741,3,2
57,2018404,404,905,V,LAD,AWOOD-L,0,0,0,0,0,0,0,0,0,0,-130,-131,8.5,-115,8,-101,ARI,1,1,1,0,0,0,0,0,0,3,115,1,0,,,2018,0,ARI,1526.88657,1548.108188,0.503998328,0.496001672,1529.029668,1545.965089,1530.176777,1563.741331,Patrick Corbin,Alex Wood,49.00164937,54.46747376,-8.329235581,12.70898434,0.456072612,0.543927388,1532.580537,1561.33757,3,0
58,2018404,404,923,V,MIN,JODORIZZI-R,0,0,1,1,0,4,1,0,0,7,-102,111,8,-120,8,101,PIT,2,0,0,1,0,0,0,0,0,3,-108,0,1,,,2018,0,PIT,1498.576673,1515.076991,0.510791234,0.489208766,1495.880068,1517.773596,1489.701719,1513.547208,Ivan Nova,Jake Odorizzi,47.71072261,51.06343013,-1.297329539,4.817046082,0.491423907,0.508576093,1487.132603,1516.116324,3,7
59,2018404,404,907,V,STL,CMARTINEZ-R,1,0,2,1,0,2,0,0,0,6,-120,-105,9,-115,9.5,100,MIL,0,0,0,0,0,0,0,0,0,0,110,0,1,,,2018,0,MIL,1515.036148,1512.500424,0.538113895,0.461886105,1511.407075,1516.129497,1513.577479,1520.908335,Jhoulys Chacin,Carlos Martinez,49.40697243,51.97949387,-5.065672371,15.27341952,0.494718717,0.505281283,1510.309263,1524.17655,0,6
