22,71,Jun 22,ARI,,CIN,L,7-8,7-8,,99,1.2,2,2,2,0,1,0,0,10.80,7,20,14,6,2,2,4,2,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.80,0.064,0.58, 7t --- 0 out d1, 8t 1-3 2 out d1
23,72,Jun 23,ARI,,CIN,L,7-9,7-GF,,0,2.1,3,2,2,0,2,0,0,9.00,11,35,24,4,6,4,5,1,2,0,,1,0,1,0,0,11,0,0,0,0,0,1,.41,0.001,-0.53, 7t -2- 2 out d2, 9t end d 4
