73,5,Apr 24,BSN,,NYG,L,9-16,GS-3,,99,2.1,4,5,0,2,1,0,0,0.00,14,6,1,0,0,4,38,,,0,0,0,11,0,0,1,1,0,0,1.54,-0.355,-3.70, 1t start tie, 3t 1-3 1 out d3
74,11,Apr 29,BSN,,PHI,L,2-4,GS-8,L(0-1),4,8.0,6,4,4,3,0,2,0,3.48,33,10,15,0,0,5,51,,,0,0,0,30,0,0,0,0,0,0,1.17,-0.168,-0.04, 1t start tie, 8t 3 out d3
75,25,May 20,BSN,,PIT,L,0-13,4-GF,,20,5.2,9,4,4,2,3,0,0,4.50,28,5,9,1,0,9,,1,1,1,0,0,26,2,1,0,0,0,0,.01,-0.006,-1.58, 4t --3 1 out d8, 9t end d13
