5 (4),Apr 24,BSN,,NYG,L,9-16,GS,14,2.1,1,0,0,1,0,P
11 (5),Apr 29,BSN,,PHI,L,2-4,GS,33,8.0,0,2,0,2,0,P
25 (13),May 20,BSN,,PIT,L,0-13,GF,28,5.2,0,0,0,0,0,P
