73,5 (4),Apr 24,BSN,,NYG,L,9-16,GS-3,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,.000,.000,.000,.000,9,1.69,-0.038,-0.47,P
74,11 (5),Apr 29,BSN,,PHI,L,2-4,GS-8,2,1,0,0,0,0,0,0,0,0,1,0,1,,0,0,0,0,.000,.000,.000,.000,9,1.31,-0.038,-0.36,P
75,25 (13),May 20,BSN,,PIT,L,0-13,4-GF,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,.000,.000,.000,.000,9,.01,0.000,-0.48,P
