1,10,Apr 13,STL,@,COL,L,6-12,2-4,,99,2.0,3,0,0,1,1,0,0,0.00,10,35,18,7,2,2,6,5,1,0,,1,1,0,0,0,9,0,0,0,0,0,0,.15,-0.004,0.17, 2b 1-- 2 out d7, 4b 12- 2 out d6
2,26,May 2,STL,,PIT,L,7-10,9-GF,,18,1.0,2,0,0,0,0,0,0,0.00,5,13,8,1,1,3,2,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.07,0.005,0.57, 9t --- 0 out d4, 9t end d 4
3,33,May 9,STL,@,SFG,W,13-6,9-9,,6,0.2,1,1,1,3,0,0,0,2.45,6,28,10,1,3,0,3,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,-0.001,-1.27, 9b --- 0 out a8, 9b 123 2 out a7
4,35,May 12,STL,,LAD,L,0-13,9-GF,,2,1.0,2,2,2,1,1,0,0,5.79,6,21,12,4,3,1,3,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.00,0.000,-1.43, 9t --- 0 out d11, 9t end d13
