1,Apr 14,PIT,@,CIN,W,3-0,CG,0,9.0,12,0,0,12,0,
2,Apr 15,PIT,@,CIN,L,2-7,CG,0,8.0,8,2,0,10,0,
3,Apr 16,PIT,@,CIN,L,3-4,CG,0,8.0,10,1,0,11,1,
4,Apr 17,PIT,@,CIN,L,5-8,CG,0,8.0,7,1,0,8,1,
5,Apr 18,PIT,@,CHC,W,1-0,CG,0,12.0,13,1,0,14,0,
6,Apr 22,PIT,,CIN,L,4-7,CG,0,9.0,9,0,0,9,1,
7,Apr 23,PIT,,CIN,T,2-1,CG,0,9.0,15,2,0,17,1,
8,Apr 24,PIT,,CIN,L,0-4,CG,0,9.0,11,0,0,11,1,
9,Apr 25,PIT,@,CIN,W,2-1,CG,0,9.0,15,0,0,15,0,
10,Apr 26,PIT,@,STL,W,4-3,CG,0,12.0,15,1,0,16,0,
11,Apr 27,PIT,@,STL,W,7-6,CG,0,9.0,6,1,0,7,1,
12,Apr 28,PIT,@,STL,L,2-8,CG,0,8.0,11,1,1,13,1,
13,May 2 (1),PIT,@,CHC,W,5-2,CG,0,9.0,11,0,0,11,1,
14,May 2 (2),PIT,@,CHC,W,6-0,CG,0,9.0,15,1,0,16,1,
15,May 3,PIT,@,CHC,W,9-2,CG,0,9.0,13,0,0,13,0,
16,May 4,PIT,@,CHC,W,1-0,CG,0,11.0,13,1,1,15,0,
17,May 5,PIT,,STL,W,6-5,CG,0,9.0,14,0,0,14,1,
18,May 6,PIT,,STL,W,6-5,CG,0,11.0,14,0,1,15,0,
19,May 7,PIT,,STL,W,5-3,CG,0,9.0,11,0,1,12,0,
20,May 8,PIT,,STL,L,0-8,CG,0,9.0,9,0,0,9,0,
25 (4),May 15,PIT,@,BRO,W,6-5,CG,0,9.0,8,0,1,9,0,
26,May 17,PIT,@,BRO,W,11-1,CG,0,9.0,11,2,0,13,0,
27,May 18,PIT,@,BRO,W,8-5,CG,0,10.0,13,0,0,13,0,
28,May 19,PIT,@,BRO,L,0-2,CG,0,8.0,13,1,0,14,0,
29,May 20,PIT,@,NYG,L,1-2,CG,0,8.0,11,0,0,11,2,
30,May 24,PIT,@,BSN,W,6-2,CG,0,9.0,7,1,0,8,0,
31,May 25,PIT,@,BSN,W,6-2,CG,0,9.0,9,0,0,9,1,
32,May 26,PIT,@,BSN,W,9-4,CG,0,10.0,13,0,2,15,1,
33,May 27,PIT,@,BSN,W,7-0,CG,0,9.0,9,1,0,10,0,
34,May 29,PIT,,CHC,L,3-8,CG,0,11.0,12,0,0,12,1,
35,May 30 (1),PIT,@,CHC,W,5-4,CG,0,9.0,9,0,0,9,0,
36,May 30 (2),PIT,@,CHC,W,4-2,CG,0,9.0,17,0,0,17,1,
37,May 31 (1),PIT,,STL,W,5-4,CG,0,9.0,10,0,0,10,1,
38,May 31 (2),PIT,,STL,W,4-2,CG,0,9.0,8,0,0,8,1,
39,Jun 2,PIT,,BSN,W,2-0,CG,0,9.0,10,0,0,10,1,
40,Jun 3,PIT,,BSN,W,9-8,CG,0,9.0,10,1,0,11,2,
41,Jun 5,PIT,,BSN,W,3-1,CG,0,9.0,10,1,0,11,0,
42,Jun 7,PIT,,PHI,W,4-3,CG,0,9.0,11,1,0,12,0,
45 (2),Jun 11,PIT,,BRO,W,8-1,CG,0,9.0,9,0,0,9,1,
46,Jun 12,PIT,,BRO,W,10-1,CG,0,9.0,7,0,0,7,1,
47,Jun 14,PIT,,BRO,W,7-5,CG,0,9.0,9,0,0,9,1,
48,Jun 15,PIT,,BRO,W,8-2,CG,0,9.0,11,1,0,12,1,
49,Jun 16,PIT,,NYG,L,2-8,CG,0,9.0,9,0,0,9,0,
50,Jun 18,PIT,,NYG,W,3-2,CG,0,11.0,10,0,1,11,1,
