9,1,Apr 14,PIT,@,CIN,W,3-0,CG,4,4,0,2,0,0,0,,0,,1,0,0,,,,0,,.500,.500,.500,1.000,6,1B
10,2,Apr 15,PIT,@,CIN,L,2-7,CG,4,3,0,1,0,0,0,,1,,1,0,0,,,,1,,.429,.500,.429,.929,6,1B
11,3,Apr 16,PIT,@,CIN,L,3-4,CG,4,4,0,0,0,0,0,,0,,0,0,0,,,,0,,.273,.333,.273,.606,6,1B
12,4,Apr 17,PIT,@,CIN,L,5-8,CG,4,4,1,1,0,0,0,,0,,1,0,0,,,,0,,.267,.313,.267,.579,6,1B
13,5,Apr 18,PIT,@,CHC,W,1-0,CG(12),5,5,1,2,2,0,0,,0,,1,0,0,,,,0,,.300,.333,.400,.733,6,1B
14,6,Apr 22,PIT,,CIN,L,4-7,CG,4,4,0,0,0,0,0,,0,,1,0,0,,,,0,,.250,.280,.333,.613,6,1B
15,7,Apr 23,PIT,,CIN,T,2-1,CG,3,2,0,0,0,0,0,,0,,0,1,0,,,,0,,.231,.286,.308,.593,6,1B
16,8,Apr 24,PIT,,CIN,L,0-4,CG,3,3,0,1,0,0,0,0,0,,0,0,0,,,,0,,.241,.290,.310,.601,6,1B
17,9,Apr 25,PIT,@,CIN,W,2-1,CG,4,4,1,4,1,1,0,,0,,0,0,0,,,,0,,.333,.371,.485,.856,6,1B
18,10,Apr 26,PIT,@,STL,W,4-3,CG(12),5,5,0,1,1,0,0,,0,,1,0,0,,,,0,,.316,.350,.474,.824,5,1B
19,11,Apr 27,PIT,@,STL,W,7-6,CG,5,4,1,2,0,0,0,,0,,0,0,1,,,,0,,.333,.364,.476,.840,5,1B
20,12,Apr 28,PIT,@,STL,L,2-8,CG,4,4,0,0,0,0,0,,0,,0,0,0,,,,0,,.304,.333,.435,.768,5,1B
21,13,May 2 (1),PIT,@,CHC,W,5-2,CG,4,3,0,1,0,0,0,,0,,1,0,1,,,,0,,.306,.333,.429,.762,5,1B
22,14,May 2 (2),PIT,@,CHC,W,6-0,CG,4,3,1,1,0,0,0,,0,,0,1,0,,,,1,,.308,.345,.423,.769,5,1B
23,15,May 3,PIT,@,CHC,W,9-2,CG,5,2,1,1,0,0,0,,2,,0,0,1,,,,3,,.315,.373,.426,.799,5,1B
24,16,May 4,PIT,@,CHC,W,1-0,CG(11),5,5,0,1,1,0,0,,0,,1,0,0,,,,0,,.305,.359,.424,.783,5,1B
