9,4,Apr 20,NYY,@,WSH,W,6-3,GS-6,W(1-0),99,5.0,4,3,3,3,1,0,0,5.40,23,8,7,0,0,4,45,,,0,0,0,19,1,0,0,1,0,2,1.00,-0.025,-1.38, 1b start tie, 6b 1-- 0 out a2
10,8,Apr 27,NYY,,WSH,L,4-6,GS-5,L(1-1),6,4.1,7,4,4,3,4,0,0,6.75,21,4,3,0,0,7,34,,,3,1,0,18,0,0,0,1,0,0,1.22,-0.221,-2.87, 1t start tie, 5t 1-3 1 out d4
11,14,May 6(1),NYY,@,BOS,L,0-5,7-GF(8),,8,2.0,3,2,2,4,3,0,0,7.15,13,2,1,0,0,3,,0,0,1,0,0,8,2,0,0,0,0,0,.11,-0.035,-1.11, 7b --- 0 out d3, 8b end d 5
12,22,May 19,NYY,@,SLB,L,2-4,7-GF(8),,12,2.0,1,0,0,0,1,0,0,6.08,7,2,3,0,1,1,,0,0,0,0,0,7,0,0,0,0,0,0,.21,0.033,0.92, 7b --- 0 out d2, 8b end d 2
13,26,May 23,NYY,,CHW,W,5-3,CG,W(2-1),3,9.0,7,3,3,2,4,0,0,4.84,34,13,8,1,4,7,63,,,0,0,0,32,2,1,0,1,0,0,.77,0.242,1.08, 1t start tie, 9t 3 out a2
14,31,May 27(2),NYY,,SLB,W,3-1,CG(8),W(3-1),3,8.0,6,1,1,4,5,0,0,3.86,32,10,7,0,0,6,67,,,0,1,0,28,1,0,0,2,0,1,1.48,0.347,2.62, 1t start tie, 8t 3 out a2
15,36,Jun 1,NYY,,CLE,W,9-2,CG,W(4-1),4,9.0,5,2,2,4,8,1,0,3.43,34,8,10,1,0,4,73,,,0,0,0,30,0,0,0,1,0,0,.57,0.118,2.08, 1t start tie, 9t 3 out a7
16,41,Jun 5(2),NYY,@,WSH,L,3-7,GS-1,L(4-2),3,0.2,6,5,5,1,0,0,0,4.50,9,2,0,0,0,6,19,,,0,0,0,7,2,0,0,0,0,0,1.22,-0.390,-5.14, 1b start tie, 1b -23 2 out d5
17,44,Jun 9,NYY,,BOS,W,13-7,GS-4,,3,3.2,8,6,5,6,3,1,0,5.15,24,5,2,0,0,8,20,,,0,0,0,18,0,0,0,1,0,0,.99,-0.471,-4.66, 1t start tie, 4t 1-3 2 out d3
18,49,Jun 17(1),NYY,@,PHA,W,7-1,CG,W(5-2),7,9.0,7,1,1,5,2,0,0,4.44,39,12,13,0,0,7,66,,,0,0,0,34,1,0,0,1,0,1,.81,0.129,2.84, 1b start a 1, 9b 3 out a6
19,53,Jun 22,NYY,,PHA,W,2-0,SHO,W(6-2),4,9.0,4,0,0,2,3,0,0,3.79,33,15,10,0,4,3,80,,,0,0,0,31,0,0,0,1,0,1,1.17,0.567,4.08, 1t start tie, 9t 3 out a2
20,58,Jun 27,NYY,@,SLB,W,7-2,CG,W(7-2),4,9.0,6,2,2,1,3,1,1,3.57,34,13,10,1,1,6,69,,,0,1,0,32,1,0,0,1,0,2,1.16,0.441,2.16, 1b start tie, 9b 3 out a5
21,63,Jul 2(1),NYY,@,CHW,L,6-11,GS-5,L(7-3),4,4.0,9,8,6,4,2,0,0,4.10,24,7,2,1,0,9,14,,,1,1,0,20,1,1,1,0,0,1,1.07,-0.417,-5.27, 1b start tie, 5b 12- 0 out d4
22,69,Jul 6,NYY,@,DET,W,5-4,CG,W(8-3),3,9.0,10,4,3,3,2,0,0,3.98,39,15,9,0,2,10,52,,,0,0,0,35,1,0,0,1,0,1,1.42,0.185,0.19, 1b start tie, 9b 3 out a1
23,75,Jul 14,NYY,,CLE,W,4-2,CG,W(9-3),7,9.0,6,2,2,2,4,0,0,3.79,33,10,11,0,4,6,69,,,0,0,0,31,3,1,0,2,0,0,.72,0.362,2.08, 1t start tie, 9t 3 out a2
24,79,Jul 20(2),NYY,,SLB,L,2-3,CG,L(9-4),5,9.0,6,3,3,3,2,1,0,3.72,35,,,,,,62,,,,,,31,0,0,,,0,,,,,,
25,84,Jul 27,NYY,,PHA,W,2-0,SHO,W(10-4),6,9.0,5,0,0,2,4,0,0,3.42,33,8,14,0,3,5,79,,,0,0,0,31,1,0,0,0,0,0,1.22,0.629,4.08, 1t start tie, 9t 3 out a2
26,88,Aug 1,NYY,@,BOS,L,5-7,GS-7,,4,6.0,10,5,5,4,3,1,0,3.63,31,11,4,0,0,9,31,,,0,0,0,27,2,0,0,1,0,0,1.19,-0.090,-1.30, 1b start tie, 7b 12- 0 out a2
27,93,Aug 5(2),NYY,@,PHA,L,3-4,GS-7,L(10-5),3,7.0,9,4,4,0,4,0,0,3.71,30,11,6,1,0,9,47,,,0,0,0,28,2,0,0,0,0,0,.58,-0.170,-1.02, 1b start tie, 7b 3 out d3
28,98,Aug 12(1),NYY,@,DET,L,6-9,GS-,,6,5.0,5,6,4,3,1,0,0,3.85,22,,,,,,35,,,,,,17,,,,,0,,,,,,
29,102,Aug 15,NYY,@,SLB,L,4-10,6-6,,2,0.2,1,0,0,1,1,0,0,3.83,4,0,1,0,0,1,,2,2,1,0,0,3,0,0,0,0,0,0,.06,-0.012,-1.13, 6b 12- 1 out d5, 6b 3 out d7
30,105,Aug 18,NYY,@,SLB,L,1-3,GS-7,L(10-6),2,7.0,7,2,2,3,2,0,0,3.76,29,11,6,1,1,7,54,,,0,1,0,23,0,0,0,1,0,0,.90,0.049,1.23, 1b start tie, 7b 3 out d2
31,112,Aug 25(1),NYY,,WSH,W,4-2,GS-8,W(11-6),6,8.0,5,2,2,1,2,1,0,3.68,30,10,12,1,0,5,65,,,0,0,0,27,1,0,0,0,0,0,.93,0.094,1.62, 1t start tie, 8t 3 out d1
32,118,Aug 30,NYY,,BOS,W,7-1,CG,W(12-6),4,9.0,1,1,1,3,6,0,0,3.52,32,12,10,1,2,1,84,,,0,0,0,29,1,0,0,0,0,1,.87,0.399,3.08, 1t start tie, 9t 3 out a6
33,124,Sep 3(1),NYY,@,PHA,W,4-1,CG,W(13-6),3,9.0,7,1,0,0,1,0,0,3.33,36,15,14,1,0,6,72,,,0,0,0,33,0,0,0,1,0,3,1.26,0.342,2.84, 1b start tie, 9b 3 out a3
34,127,Sep 5(1),NYY,,DET,L,7-10,9-9,BL(13-7),1,0.1,3,3,3,0,0,2,0,3.49,4,0,1,0,0,3,,2,2,0,0,0,4,1,0,0,0,0,0,1.21,-0.705,-2.95, 9t -23 1 out a2, 9t -2- 2 out d2
35,131,Sep 7,NYY,,DET,L,0-5,CG,L(13-8),1,9.0,12,5,4,0,2,1,0,3.51,36,12,10,2,2,12,47,,,0,1,0,35,1,0,0,0,0,0,.58,-0.149,-0.92, 1t start tie, 9t 3 out d5
36,137,Sep 12(2),NYY,,CHW,W,9-8,GS-,,4,2.1,6,5,5,3,0,1,0,3.72,14,,,,,,22,,,,,,11,,,,,0,,,,,,
37,144,Sep 19(2),NYY,,SLB,L,3-4,CG,L(13-9),6,10.0,8,4,3,1,3,1,0,3.67,38,,,,,,64,,,,,,36,0,0,,,0,,,,,,
