7 (6),Apr 8,ATL,,NYM,L,0-4,GF,6,1.2,0,0,0,0,0,P
70 (62),Jun 17,ATL,,PHI,L,2-5,,9,1.2,0,0,0,0,0,P
71,Jun 18,ATL,,PHI,L,5-10,,4,1.0,0,0,0,0,0,P
