141 (140),Sep 6,TOR,,TEX,W,2-1,CG,36,9.0,2,0,0,2,0,LF
144 (2),Sep 9,TOR,,ANA,W,2-0,CG,28,9.0,1,0,0,1,0,LF
161 (16),Sep 27,TOR,,BOS,W,12-5,CG,38,9.0,2,0,0,2,0,LF
