5,5 (4),Apr 6,FLA,@,PHI,W,7-3,GS-7,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.000,.000,.000,.000,9,1.12,-0.075,-1.08,P
6,10 (4),Apr 12,FLA,,ATL,L,0-2,GS-7,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.96,-0.046,-0.39,P
7,15 (4),Apr 18,FLA,,PHI,W,8-7,GS-5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.45,-0.011,-0.10,P
8,20 (4),Apr 23,FLA,,HOU,W,4-3,GS-7,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000,.000,.000,9,1.05,-0.056,-0.45,P
9,25 (4),Apr 28,FLA,,ARI,L,4-5,GS-7,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.43,-0.022,-0.20,P
10,39 (13),May 14,FLA,@,COL,W,6-2,GS-7,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,9,1.02,-0.057,-0.54,P
11,44 (4),May 19,FLA,@,SFG,W,4-2,GS-8,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.96,-0.075,-0.54,P
12,48 (3),May 24,FLA,@,NYM,L,4-5,GS-7,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.000,.000,.000,.000,9,.86,-0.031,-0.34,P
13,53 (4),May 29,FLA,,CIN,L,2-8,GS-2,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,,,,P
14,58 (4),Jun 4,FLA,@,PHI,W,5-0,GS-4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,9,1.09,-0.031,-0.31,P
15,93 (34),Jul 16,FLA,@,NYM,L,5-10,GS-6,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.55,-0.027,-0.38,P
16,98 (4),Jul 21,FLA,,MON,W,4-0,GS-7,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,9,1.97,-0.112,-1.16,P
17,103 (4),Jul 26,FLA,@,MON,L,5-6,GS-7,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.90,-0.046,-0.40,P
18,107 (3),Jul 31,FLA,,STL,W,8-5,GS-6,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.000,.000,.000,.000,9,.71,-0.018,-0.30,P
19,112 (4),Aug 6,FLA,@,HOU,L,0-2,GS-6,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.040,.040,.080,.120,9,1.39,-0.025,-0.32,P
20,117 (4),Aug 11,FLA,@,ARI,L,2-9,GS-5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.038,.038,.077,.115,9,.60,-0.015,-0.18,P
21,122 (4),Aug 17,FLA,,SFG,W,7-3,GS-6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.036,.036,.071,.107,9,.43,-0.023,-0.54,P
22,127 (4),Aug 22,FLA,@,LAD,L,2-6,GS-5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.033,.033,.067,.100,9,.65,-0.035,-0.31,P
23,145 (17),Sep 11,FLA,@,PHI,L,2-9,6-8,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.033,.033,.067,.100,9,,,,P
24,148 (2),Sep 14,FLA,,ATL,L,5-10,GS-3,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.033,.033,.067,.100,9,,,,P
25,153 (4),Sep 19,FLA,,MON,L,5-6,GS-4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.033,.033,.067,.100,9,2.25,-0.032,-0.30,P
26,158 (4),Sep 25,FLA,@,MON,W,10-2,GS-6,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.032,.032,.065,.097,9,1.32,-0.040,-0.37,P
27,162 (3),Sep 29,FLA,,PHI,W,4-3,7-7,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.032,.032,.065,.097,9,,,,P
