71 (70),Jun 20,OAK,,HOU,L,4-8,GF,4,1.0,0,0,0,0,0,P
73 (1),Jun 22,OAK,,HOU,L,9-12,,12,3.0,0,0,0,0,0,P
75 (1),Jun 24,OAK,@,CHW,W,10-2,GF,3,1.0,0,0,0,0,0,P
78 (2),Jun 28,OAK,@,HOU,L,8-11,GF,4,1.1,0,0,0,0,0,P
79,Jun 29,OAK,@,HOU,L,1-6,GF,11,2.0,0,0,0,0,0,P
83 (3),Jul 3,OAK,,CHW,L,2-7,,11,2.0,0,2,0,2,1,P
93 (9),Jul 17,OAK,,TBR,L,2-3,GF,4,1.0,0,0,0,0,0,P
107 (13),Aug 1,OAK,,SFG,L,4-10,GF,25,6.0,0,0,0,0,0,P
117 (9),Aug 12,OAK,,BAL,L,5-12,,23,5.1,0,0,0,0,0,P
125 (7),Aug 21,OAK,@,BAL,L,3-7,GF,4,1.0,0,0,0,0,0,P
132 (6),Aug 29,OAK,@,LAA,L,2-8,GF,4,1.0,0,0,0,0,0,P
136 (3),Sep 3,OAK,@,SEA,L,2-10,GF,10,1.0,0,0,0,0,0,P
144 (7),Sep 12,OAK,@,BOS,L,1-11,GF,3,1.0,0,1,0,1,0,P
151 (6),Sep 19,OAK,@,DET,W,9-8,,6,1.0,0,0,0,0,0,P
156 (4),Sep 25,OAK,,SEA,L,1-7,GF,9,3.0,0,0,0,0,0,P
161 (4),Sep 30,OAK,@,TEX,L,4-8,GF,3,1.0,0,0,0,0,0,P
