17 (16),May 5,SLB,@,CLE,L,2-10,GF,0, ,1,0,0,1,0,
29 (11),May 20,SLB,,WSH,W,9-8,GF,0, ,0,0,0,0,0,
51 (21),Jun 15,SLB,@,NYY,L,0-10,GF,0, ,1,2,1,4,0,
52,Jun 16,SLB,@,NYY,L,4-9,CG,0,8.0,6,1,0,7,1,
116 (63),Aug 24,SLB,,BOS,W,6-5,GF,0, ,1,0,0,1,0,
