7 (6),Apr 21,CLE,@,DET,L,4-7,CG,0,8.0,7,2,1,10,0,
8,Apr 22,CLE,,CHW,L,0-7,GS,0, ,2,0,2,4,0,
32 (23),May 23,CLE,@,NYY,L,9-10,GF,0,4.1,1,1,0,2,0,
