134,2,Apr 15,CHW,,SLB,W,11-4,CG,W(1-0),99,9.0,9,4,4,2,4,0,0,4.00,38,55,0,0,0,36,1,0,0,0,0,0
135,6,Apr 19,CHW,,CLE,L,1-5,GS-1,L(1-1),3,0.2,4,3,3,1,0,0,0,6.52,7,31,0,0,0,6,3,0,0,0,0,0
136,9,Apr 22,CHW,@,SLB,W,11-7,GS-6,W(2-1),2,5.2,9,7,7,3,4,2,0,8.22,29,24,0,0,0,25,2,1,0,0,1,0
137,13,Apr 26,CHW,@,DET,W,5-1,CG,W(3-1),3,9.0,7,1,1,2,2,1,0,5.55,34,69,1,1,0,32,1,0,0,0,0,0
138,19,May 2,CHW,@,CLE,W,8-3,CG,W(4-1),5,9.0,12,3,3,1,2,0,0,4.86,38,52,0,1,0,36,3,0,0,0,1,0
139,24,May 8,CHW,@,WSH,W,11-5,CG,W(5-1),5,9.0,10,5,5,4,2,0,0,4.89,41,45,0,0,0,37,1,2,0,0,0,0
140,28,May 12,CHW,@,PHA,L,3-4,CG(10),L(5-2),3,9.1,8,4,1,4,5,1,0,4.18,41,63,0,0,1,35,2,1,0,0,1,2
141,32,May 17,CHW,@,NYY,L,3-5,GS-6,L(5-3),4,6.0,8,5,5,3,4,1,0,4.53,29,37,1,0,0,24,0,0,0,0,1,0
142,36,May 21,CHW,@,BOS,L,7-8,GS-9,L(5-4),3,8.2,11,8,5,3,5,0,1,4.61,41,38,0,0,0,36,6,1,0,1,0,2
143,40,May 25,CHW,@,DET,L,2-9,GS-6,L(5-5),3,6.0,14,6,6,2,4,1,0,4.98,33,22,0,0,0,30,4,2,0,0,1,0
144,46,May 31(2),CHW,@,CLE,L,4-5,GS-9,,5,8.2,7,3,3,2,4,0,0,4.78,34,60,0,0,0,32,2,1,0,1,0,0
145,50,Jun 6,CHW,,BOS,L,3-4,CG,L(5-6),5,9.0,6,4,3,1,3,1,0,4.60,34,63,,,,32,1,0,,,0,
146,55,Jun 12,CHW,,WSH,L,4-7,GS-8,,5,7.1,6,4,4,2,3,0,0,4.62,29,51,0,0,0,27,0,1,0,1,0,0
147,59,Jun 17,CHW,,NYY,W,6-2,CG,W(6-6),4,9.0,3,2,1,1,3,1,0,4.32,31,77,0,0,0,30,0,0,0,0,0,0
148,62,Jun 20,CHW,,NYY,W,4-3,,W(7-6),2,2.2,0,0,0,1,2,0,0,4.21,9,,,,,8,,,,,0,
149,65,Jun 23,CHW,,CLE,W,5-3,CG,W(8-6),2,9.0,10,3,3,4,3,0,0,4.12,37,54,0,2,0,31,1,0,0,1,1,0
150,70,Jun 27,CHW,,SLB,W,6-3,CG,W(9-6),3,9.0,11,3,3,2,3,0,0,4.04,39,54,,,,37,3,0,,,0,
151,75,Jul 2,CHW,@,SLB,L,2-3,CG,L(9-7),4,8.0,7,3,3,2,1,1,0,4.00,33,55,0,0,0,30,0,1,0,0,1,0
152,80,Jul 6,CHW,,CLE,W,8-0,SHO,W(10-7),3,9.0,8,0,0,0,1,0,0,3.75,35,72,0,1,0,35,1,0,0,0,0,2
153,83,Jul 10,CHW,@,PHA,L,14-17,GS-4,,3,4.0,9,6,6,2,2,1,0,4.01,22,20,0,0,0,19,0,0,0,0,0,0
154,84,Jul 12,CHW,@,PHA,W,8-6,6-GF,S(1),1,3.2,3,0,0,2,1,0,0,3.92,15,,0,0,0,12,0,0,0,1,1,0
155,87,Jul 17(1),CHW,@,BOS,L,2-3,CG(8),L(10-8),4,8.0,9,3,2,2,1,0,0,3.83,33,53,0,0,0,26,3,0,0,1,1,1
156,91,Jul 21(1),CHW,@,NYY,W,4-3,CG,W(11-8),3,9.0,8,3,3,3,1,1,0,3.79,36,57,0,0,1,32,1,0,1,0,0,1
157,96,Jul 25,CHW,@,NYY,L,1-2,GS-,L(11-9),3,7.0,4,2,0,2,3,1,0,3.64,28,66,,,,26,,,,,0,
158,99,Jul 29,CHW,,WSH,L,3-7,GS-6,,3,5.0,6,2,2,2,0,0,0,3.64,22,45,0,1,0,19,1,0,0,0,0,0
159,141,Sep 11,CHW,,PHA,L,5-11,8-GF,,43,2.0,4,2,2,1,0,0,0,3.70,11,,0,0,0,10,0,1,0,0,0,0
160,145,Sep 16,CHW,,BOS,W,6-4,CG,W(12-9),4,9.0,10,4,4,3,2,0,0,3.71,39,50,0,0,0,35,2,0,0,0,1,0
161,150,Sep 20(2),CHW,,NYY,W,4-3,GS-9,W(13-9),3,8.0,9,3,3,2,1,0,0,3.70,33,51,0,0,0,29,2,1,0,1,1,0
162,154,Sep 25(2),CHW,,WSH,L,2-3,CG,L(13-10),4,9.0,5,3,2,5,3,1,0,3.62,35,65,1,1,0,29,0,1,0,1,1,2
