206,22,May 13,WSH,@,SLB,L,6-7,,,99,1.0,0,0,0,1,0,0,0,0.00,4,,,,,3,,,,,,
207,35,May 27(2),WSH,@,PHA,L,1-7,,,13,3.0,0,0,0,1,1,0,0,0.00,11,,,,,10,,,,,,
208,39,May 31,WSH,,BOS,W,5-4,,,3,3.0,1,0,0,1,0,0,0,0.00,11,,,,,10,,,,,,
209,44,Jun 5,WSH,,SLB,L,3-12,,,4,2.1,6,5,5,2,0,0,0,4.82,17,,,,,15,,,,,,
