301,16,May 14,KCR,,CAL,L,1-8,GS-6,L(0-1),99,5.2,7,5,5,1,3,2,0,7.94,25,81,50,15,4,8,13,4,1,0,37,,,0,0,0,24,2,0,0,0,0,0,.80,-0.201,-1.67, 1t start tie, 6t --- 2 out d4
302,20,May 19,KCR,,OAK,L,3-10,GS-5,L(0-2),4,4.1,6,4,4,4,0,0,0,8.10,24,69,38,12,0,5,15,5,2,0,31,,,1,0,0,19,2,0,0,0,0,1,1.29,-0.145,-1.11, 1t start tie, 5t 12- 1 out d2
