157 (156),Sep 27,PIT,,NYM,L,1-7,GF,13,3.0,1,0,0,1,0,RF
159 (1),Sep 29,PIT,,NYM,W,5-2,CG,35,9.0,4,0,0,4,0,RF
161 (1),Oct 2 (1),PIT,,CHC,W,5-1,CG,34,9.0,2,0,0,2,0,LF
162,Oct 2 (2),PIT,,CHC,W,3-2,CG,36,9.0,0,0,0,0,0,RF
