20,2,Apr 2,CHW,@,TOR,L,1-6,7-7,,99,0.0,1,0,0,0,0,0,0,---,1,2,1,0,0,0,1,1,0,0,,3,3,0,0,0,1,1,0,0,0,0,0,1.10,-0.062,-2.09, 7b 123 1 out d2, 7b -2- 1 out d5
21,3,Apr 4,CHW,,DET,L,7-8,10-10,,1,0.0,1,0,0,0,0,0,0,---,1,4,3,0,0,0,1,1,0,0,,1,1,0,0,0,1,1,0,0,0,0,0,3.26,-0.290,-1.00,10t -2- 1 out tie,10t -2- 1 out d1
22,4,Apr 5,CHW,,DET,L,12-15,5-5,,0,0.1,1,0,0,0,0,0,0,0.00,2,9,6,0,1,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.09,-0.003,-0.02, 5t --- 0 out a1, 5t 1-- 1 out a1
23,13,Apr 16,CHW,,BAL,W,9-3,9-GF,,10,1.0,4,2,2,0,2,0,0,13.50,7,,,,,0,1,0,0,4,,0,0,0,0,0,7,1,0,0,0,0,0,.04,0.001,-1.47, 9t --- 0 out a8, 9t end a 6
24,19,Apr 22,CHW,@,BAL,L,2-3,7-8,,5,0.2,0,0,0,1,0,0,0,9.00,3,13,6,1,0,1,1,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,1.47,0.054,0.71, 7b 12- 2 out d1, 8b --- 1 out d1
25,22,Apr 26,CHW,@,NYY,L,2-10,6-6,,3,1.0,1,1,1,0,1,0,0,9.00,4,18,11,4,2,0,3,1,0,0,,1,1,2,0,0,4,0,0,0,0,0,0,.33,-0.046,-1.05, 6b 1-- 0 out d3, 6b 3 out d5
26,26,May 3(1),CHW,,ANA,L,2-3,9-GF,,6,0.2,1,0,0,0,1,0,0,7.36,3,,,,,0,1,0,0,1,,1,1,0,0,0,3,1,0,0,0,0,0,.29,-0.026,-0.29, 9t -2- 1 out d2, 9t end d 3
27,30,May 8,CHW,,OAK,W,10-6,7-7,,4,0.0,0,0,0,0,0,0,0,7.36,1,2,1,0,0,0,1,0,0,0,,3,2,0,0,0,0,0,0,0,0,1,1,.33,-0.014,-1.34, 7t 123 1 out a8, 7t 12- 1 out a6
28,32,May 10,CHW,,OAK,W,9-8,7-7,,1,0.0,0,0,0,1,0,0,0,7.36,1,4,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,.79,-0.023,-0.67, 7t 12- 1 out d3, 7t 123 1 out d3
