1,6,Apr 19(2),BSN,,BRO,L,0-8,7-8,,99,1.1,4,3,3,1,2,0,0,20.25,9,0,2,0,0,4,,1,0,0,0,0,8,1,0,0,0,0,0,.06,-0.010,-2.35, 7t 1-- 2 out d5, 8t 3 out d8
2,10,Apr 23,BSN,,NYG,L,4-5,6-6,,3,0.0,0,0,0,2,0,0,0,20.25,2,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,.87,-0.032,-0.52, 6t 1-- 2 out d2, 6t 123 2 out d2
