139 (138),Sep 1,NYM,@,SDP,L,8-9,,4,1.0,0,0,0,0,0,P
142 (2),Sep 5,NYM,,ATL,W,5-4,,4,1.0,0,0,0,0,0,P
144 (1),Sep 7,NYM,,ATL,W,8-7,,10,2.1,0,1,0,1,0,P
151 (6),Sep 14,NYM,@,HOU,W,7-4,,4,1.0,0,0,0,0,0,P
152,Sep 15 (1),NYM,@,HOU,L,5-6,,2,0.1,0,0,0,0,0,P
160 (7),Sep 25,NYM,@,ATL,L,5-6,,7,2.0,0,0,0,0,0,P
162 (1),Sep 27,NYM,@,ATL,L,2-7,,2,0.1,0,0,0,0,0,P
