21,38 (37),May 10,TOR,,CHW,W,4-3,CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.56,-0.044,-0.82,0.00,0.00,CF
22,40 (1),May 12,TOR,,CHW,L,1-5,CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,9,.79,-0.059,-0.76,0.00,0.00,CF
23,41,May 14,TOR,@,SFG,W,7-3,CG,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,.000,.000,.000,.000,7,.36,-0.046,-1.88,0.00,0.00,CF
24,42,May 15,TOR,@,SFG,L,3-4,8-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,3,,,,0.00,0.00,PR CF
25,43,May 16,TOR,@,CHW,L,2-4,CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,.000,.000,.000,.000,8,.94,-0.062,-0.46,5.00,6.00,CF
26,46 (2),May 19,TOR,@,CHW,W,5-2,CG,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.056,.056,.056,.111,9,1.05,0.012,-0.29,5.00,6.20,CF
27,47,May 20,TOR,,BOS,L,2-12,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.091,.091,.091,.182,1,.41,0.019,0.02,3.00,3.00,CF
28,48,May 21,TOR,,BOS,W,10-3,CG,5,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.111,.111,.111,.222,1,.42,0.001,-0.90,3.00,3.00,CF
29,49,May 22,TOR,,BOS,L,5-6,GS-7,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.103,.103,.103,.207,8,.85,-0.043,-0.34,0.00,0.00,CF
30,50,May 23,TOR,,BOS,L,2-8,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.094,.094,.094,.188,9,1.07,-0.088,-0.99,0.00,0.00,CF
31,52 (1),May 25,TOR,,SDP,L,4-19,CG,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.114,.114,.114,.229,8,.40,-0.030,0.23,5.00,6.20,CF
