765,1,Mar 29,COL,@,ARI,L,2-8,CG,4,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,.000,.500,.000,.500,1,1.05,0.007,-0.02,4.00,6.00,CF
766,2,Mar 30,COL,@,ARI,L,8-9,CG,5,5,1,1,0,0,1,3,0,0,1,0,0,0,0,1,0,0,.143,.333,.571,.905,1,1.62,0.023,0.70,18.00,25.70,CF
767,3,Mar 31,COL,@,ARI,W,2-1,CG,4,4,2,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,.273,.385,1.091,1.476,1,1.34,0.365,1.39,28.00,37.40,CF
768,4,Apr 2,COL,@,SDP,W,7-4,CG,5,5,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,.375,.444,1.250,1.694,1,.75,0.065,1.47,26.00,33.90,CF
769,5,Apr 3,COL,@,SDP,L,4-8,CG,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.316,.409,1.053,1.462,1,.86,-0.005,-0.27,4.00,6.20,CF
770,6,Apr 4,COL,@,SDP,W,5-2,CG,5,5,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.333,.407,.917,1.324,1,.39,0.045,0.26,10.00,12.40,CF
771,7,Apr 5,COL,@,SDP,W,3-1,CG,5,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,.345,.406,.828,1.234,1,1.44,0.048,-0.76,11.00,12.00,CF
772,8,Apr 6,COL,,ATL,L,3-8,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.313,.389,.750,1.139,1,.64,-0.019,-0.30,2.00,3.00,CF
773,9,Apr 7,COL,,ATL,W,3-2,GS-10,5,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.278,.366,.667,1.033,1,1.23,-0.141,-1.12,4.00,6.20,CF
774,11 (1),Apr 9,COL,,SDP,L,6-7,CG,5,3,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,.282,.391,.641,1.032,1,1.29,0.039,0.50,7.00,9.00,CF
775,16 (4),Apr 14,COL,@,WSN,L,2-6,CG,4,4,1,1,0,0,1,2,0,0,3,0,0,0,0,0,0,0,.279,.380,.674,1.054,3,.74,0.121,1.09,16.00,22.20,CF
