303,1,Apr 15,BRO,@,NYG,W,3-0,CG(13),6,6,0,1,0,0,0,,0,,3,0,0,,,,0,,.167,.167,.167,.333,1,LF
304,2,Apr 16,BRO,@,NYG,L,0-3,CG,4,4,0,1,1,0,0,0,0,,0,0,0,,,,0,,.200,.200,.300,.500,1,LF
305,3,Apr 17,BRO,@,BSN,L,1-5,CG,5,5,0,3,0,0,0,,0,,0,0,0,,,,0,,.333,.333,.400,.733,1,LF
306,4,Apr 19 (1),BRO,@,BSN,L,2-3,GS-0,2,2,0,1,0,0,0,,0,,0,0,0,,,,0,,.353,.353,.412,.765,1,LF
307,5,Apr 19 (2),BRO,@,BSN,W,5-0,CG,5,4,1,1,1,0,0,,1,,0,0,0,,,,0,,.333,.364,.429,.792,1,LF
308,6,Apr 22,BRO,,NYG,L,5-8,CG,5,4,0,1,0,0,0,,1,,2,0,0,,,,0,,.320,.370,.400,.770,1,LF
309,7,Apr 24,BRO,,NYG,W,2-0,CG,4,3,0,0,0,0,0,,1,,1,0,0,,,,0,,.286,.355,.357,.712,1,LF
310,8,Apr 26,BRO,@,PHI,L,4-6,CG,5,4,1,0,0,0,0,,1,,0,0,0,,,,0,,.250,.333,.313,.646,1,LF
311,9,Apr 27,BRO,@,PHI,L,2-3,GS-0,4,4,0,2,0,0,0,,0,,0,0,0,,,,1,,.278,.350,.333,.683,1,LF
312,10,Apr 28,BRO,@,PHI,W,6-1,CG,4,4,0,1,0,0,0,,0,,1,0,0,,,,0,,.275,.341,.325,.666,1,LF
313,11,May 3,BRO,,BSN,L,7-9,CG,5,4,2,0,0,0,0,,1,,0,0,0,,,,1,,.250,.327,.295,.622,1,LF
314,12,May 4 (1),BRO,,BSN,L,6-7,CG,5,5,2,2,0,0,0,,0,,0,0,0,,,,0,,.265,.333,.306,.639,1,LF
315,13,May 4 (2),BRO,,BSN,W,5-2,CG,4,4,0,2,0,0,0,,0,,0,0,0,,,,0,,.283,.345,.321,.666,1,LF
316,14,May 5,BRO,,PHI,W,8-3,CG,4,3,1,2,0,0,0,,1,,1,0,0,,,,1,,.304,.371,.339,.710,1,LF
317,15,May 6,BRO,,PHI,W,7-1,CG,4,3,1,1,0,0,0,,1,,1,0,0,,,,0,,.305,.379,.339,.718,1,LF
318,16,May 7,BRO,,PHI,L,1-4,CG,4,4,0,1,0,0,0,,0,,1,0,0,,,,1,,.302,.371,.333,.705,1,LF
319,17,May 8,BRO,,PHI,L,2-8,CG,5,4,0,0,0,0,0,,1,,0,0,0,,,,1,,.284,.360,.313,.673,1,LF
