124,2 (1),Apr 18,PBS,,BTT,L,3-4,GS-0,3,2,0,0,0,0,0,0,1,,0,0,0,,,,0,,.000,.333,.000,.333,9,P
125,4 (1),Apr 23,PBS,,BTT,W,6-5,CG,4,4,0,0,0,0,0,0,0,,0,0,0,,,,0,,.000,.143,.000,.143,9,P
126,11 (6),May 2,PBS,@,CHI,W,7-4,CG,4,4,0,1,0,0,0,0,0,,0,0,0,,,,0,,.100,.182,.100,.282,9,P
127,16 (4),May 7,PBS,@,SLM,W,15-7,0-GF,1,1,0,0,0,0,0,1,0,,1,0,0,,,,0,,.091,.167,.091,.258,9,P
128,24 (7),May 17,PBS,@,CHI,L,2-5,0-GF,1,1,0,1,0,0,0,0,0,,0,0,0,,,,0,,.167,.231,.167,.397,6,P
129,27 (2),May 20,PBS,,CHI,W,6-5,GS-0,2,2,0,0,0,0,0,0,0,,0,0,0,,,,0,,.143,.200,.143,.343,9,P
130,32 (4),May 26,PBS,,IND,W,5-4,CG(10),4,3,0,0,0,0,0,0,0,,0,0,1,,,,0,,.118,.167,.118,.284,9,P
131,35 (2),May 30 (1),PBS,@,BAL,W,4-2,CG,4,4,1,2,0,0,0,1,0,,0,0,0,,,,0,,.190,.227,.190,.418,9,P
132,37 (1),Jun 1,PBS,,BUF,L,1-2,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.190,.227,.190,.418,4,PR
133,39 (1),Jun 2 (2),PBS,,BUF,L,3-7,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.190,.227,.190,.418,2,PR
134,41 (1),Jun 5,PBS,,BAL,L,3-14,GS-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,,.182,.217,.182,.399,9,P
135,44 (2),Jun 9,PBS,@,SLM,L,5-6,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,,.182,.217,.182,.399,9,P
