4,4,Apr 20,BRO,,PHI,L,2-6,,,99,1.0,0,0,0,1,1,0,0,0.00,4,,,,,3,,,,,,
5,5,Apr 21,BRO,,PHI,L,0-1,,,0,1.0,2,0,0,1,1,0,0,0.00,6,,,,,5,,,,,,
6,7,Apr 23,BRO,@,NYG,L,4-5,CG,L(0-1),1,8.1,7,5,0,6,3,0,1,0.00,34,56,,,,25,3,0,,,,
7,13,Apr 30,BRO,@,BSN,W,4-2,CG,W(1-1),6,9.0,5,2,0,6,2,1,0,0.00,31,69,,,,24,1,0,,,,
8,17,May 5,BRO,,BSN,L,0-1,CG,L(1-2),4,9.0,4,1,0,4,1,0,0,0.00,31,74,,,,26,1,0,,,,
9,20,May 9,BRO,@,PIT,L,6-7,,,3,4.2,6,3,0,1,2,0,0,0.00,16,,,,,15,,,,,,
10,23,May 13,BRO,@,CIN,W,8-2,CG,W(2-2),3,9.0,11,2,0,1,2,0,0,0.00,38,62,,,,37,1,0,,,,
11,27,May 18,BRO,@,CHC,L,2-3,CG,L(2-3),4,9.1,8,3,0,1,3,0,0,0.00,34,68,,,,31,1,0,,,,
12,31,May 23,BRO,@,STL,L,0-5,CG,L(2-4),4,8.0,9,5,0,4,2,0,1,0.00,36,52,,,,30,0,1,,,,
13,35,May 28,BRO,,BSN,W,5-4,CG,W(3-4),4,12.0,12,4,0,3,2,0,0,0.00,47,69,,,,43,2,0,,,,
14,39,Jun 1,BRO,,PIT,W,2-1,CG,W(4-4),3,9.0,3,1,0,1,4,0,0,0.00,30,82,,,,29,0,0,,,,
15,41,Jun 4,BRO,,PIT,W,9-4,,S(1),2,2.0,2,0,0,0,0,0,0,0.00,7,,,,,7,,,,,,
16,43,Jun 7,BRO,,CIN,W,10-0,SHO,W(5-4),2,9.0,4,0,0,2,1,0,1,0.00,33,78,,,,30,1,0,,,,
17,48,Jun 15,BRO,,CHC,W,3-2,CG,W(6-4),7,14.0,11,2,0,2,7,0,0,0.00,51,91,,,,46,1,1,,,,
18,50,Jun 20,BRO,,NYG,W,4-1,CG,W(7-4),4,9.0,6,1,0,3,3,0,0,0.00,34,73,,,,31,1,1,,,,
19,53,Jun 23,BRO,,NYG,L,2-8,GS-,L(7-5),2,4.0,9,6,0,1,0,0,1,0.00,21,31,,,,19,,,,,,
20,55,Jun 27,BRO,@,BSN,W,3-2,GS-,,3,3.0,3,2,0,1,0,0,0,0.00,12,48,,,,11,,,,,,
21,66,Jul 7(2),BRO,@,PHI,W,7-4,CG,W(8-5),9,11.0,11,4,0,2,3,0,0,0.00,39,68,,,,32,2,1,,,,
22,71,Jul 12,BRO,@,CIN,L,0-1,CG,L(8-6),4,12.1,13,1,0,7,3,0,0,0.00,51,71,,,,41,1,0,,,,
23,74,Jul 16(1),BRO,@,STL,L,2-3,CG,L(8-7),3,8.0,10,3,0,3,3,0,0,0.00,31,56,,,,26,0,1,,,,
24,79,Jul 19,BRO,@,CHC,W,4-3,CG,W(9-7),2,10.0,12,3,0,5,0,0,0,0.00,43,57,,,,38,0,1,,,,
25,86,Jul 28,BRO,,BSN,W,1-0,SHO,W(10-7),8,11.0,5,0,0,2,3,0,0,0.00,37,88,,,,33,0,0,,,,
26,91,Aug 2(2),BRO,,STL,W,5-4,CG,W(11-7),4,9.0,8,4,0,4,4,0,0,0.00,35,63,,,,30,1,1,,,,
27,95,Aug 6,BRO,,CIN,W,3-1,CG,W(12-7),3,9.0,7,1,0,3,3,0,0,0.00,32,71,,,,27,0,0,,,,
28,98,Aug 11,BRO,,PIT,L,0-3,CG,L(12-8),4,9.0,9,3,0,3,7,0,0,0.00,36,67,,,,33,1,1,,,,
29,102,Aug 15(1),BRO,,CHC,L,0-14,GS-,L(12-9),3,3.1,6,7,0,6,0,0,1,0.00,22,28,,,,15,,,,,,
30,107,Aug 20,BRO,@,CHC,L,2-11,GS-,L(12-10),4,6.0,14,10,0,5,2,0,0,0.00,33,21,,,,28,,,,,,
31,111,Aug 23,BRO,@,CIN,L,1-5,CG,L(12-11),2,8.0,12,5,0,4,1,0,0,0.00,36,45,,,,32,1,0,,,,
32,117,Aug 30,BRO,@,STL,L,3-14,GS-,L(12-12),6,3.0,8,7,0,6,1,0,0,0.00,20,24,,,,14,,,,,,
33,121,Sep 5(1),BRO,,NYG,W,5-1,CG,W(13-12),5,9.0,5,1,0,4,3,0,1,0.00,33,74,,,,26,0,1,,,,
34,127,Sep 10(1),BRO,,PHI,W,7-2,CG,W(14-12),4,9.0,7,2,0,3,5,0,0,0.00,37,71,,,,33,1,0,,,,
35,134,Sep 17(1),BRO,,CHC,L,3-5,CG,L(14-13),6,9.0,12,5,0,4,2,1,0,0.00,38,51,,,,32,3,0,,,,
36,139,Sep 22,BRO,,STL,W,6-3,,W(15-13),4,5.2,0,0,0,4,6,0,0,0.00,21,,,,,17,,,,,,
37,152,Oct 6,BRO,@,NYG,L,3-9,CG,L(15-14),13,8.0,17,9,0,3,1,0,0,0.00,37,28,,,,33,3,0,,,,
38,156,Oct 12(2),BRO,,BSN,L,2-3,CG,L(15-15),5,9.0,9,3,0,2,6,0,0,0.00,37,67,,,,34,3,0,,,,
