3 (2),Apr 10,DET,,BOS,L,2-4,GS,30,7.0,3,5,0,8,1,SS
9 (5),Apr 17,DET,@,CHW,W,10-6,GS,21,5.0,0,1,0,1,0,SS
134 (124),Sep 2,DET,@,SEA,W,7-5,GS,29,6.0,3,2,0,5,0,2B
135,Sep 3,DET,@,SEA,L,2-3,CG,33,8.2,1,1,0,2,0,SS
140 (4),Sep 10,DET,,MIL,W,11-7,GF,19,5.0,1,0,0,1,0,2B
144 (3),Sep 14,DET,,BAL,W,7-0,GF,11,3.0,0,1,0,1,1,SS
152 (7),Sep 24,DET,,TOR,L,2-8,GF,16,5.0,2,0,0,2,0,SS
153,Sep 25,DET,,TOR,L,2-4,GS,36,8.0,0,1,1,2,0,SS
154,Sep 26,DET,@,NYY,W,3-2,CG,33,9.0,1,4,0,5,1,SS
155,Sep 27,DET,@,NYY,W,1-0,GS,28,8.0,2,1,0,3,0,SS
156,Sep 28,DET,@,NYY,L,2-10,CG,43,8.0,1,3,0,4,0,SS
157,Sep 30,DET,@,MIL,L,0-5,GS,28,7.0,3,3,0,6,2,SS
