964,1,Apr 6,SEA,,LAA,W,4-1,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,4,.68,-0.074,-1.08,0.00,-1.00,DH
965,2,Apr 7,SEA,,LAA,L,0-2,CG,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.143,.143,.143,.286,4,1.18,-0.027,-0.07,3.00,0.50,RF
966,3,Apr 8,SEA,,LAA,L,3-5,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.091,.091,.091,.182,4,1.51,-0.183,-1.35,0.00,-1.00,RF
967,4,Apr 10,SEA,@,OAK,L,0-12,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.067,.067,.067,.133,4,.21,-0.020,-0.88,0.00,-1.00,DH
968,5,Apr 11,SEA,@,OAK,W,5-4,CG(11),5,5,1,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,.200,.200,.350,.550,4,1.74,0.574,2.31,24.00,9.50,RF
969,6,Apr 12,SEA,@,OAK,W,8-7,CG(10),5,4,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,.208,.240,.458,.698,4,.89,0.399,0.53,16.00,6.25,RF
970,7,Apr 13,SEA,@,LAD,L,5-6,CG(10),4,4,2,2,0,0,2,3,0,0,1,0,0,0,0,0,0,0,.250,.276,.679,.954,4,1.12,0.214,2.53,30.00,12.50,RF
971,8,Apr 14,SEA,@,LAD,L,5-6,CG,5,3,2,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,.258,.324,.742,1.065,4,.61,0.090,0.98,20.00,8.50,RF
972,9,Apr 15,SEA,@,LAD,L,2-5,CG,4,3,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,.294,.368,.824,1.192,4,.98,0.115,1.64,19.00,7.75,RF
973,10,Apr 17,SEA,,TEX,L,1-3,CG,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.342,.405,.816,1.221,4,1.43,0.077,0.78,9.00,2.75,RF
974,11,Apr 18,SEA,,TEX,W,3-1,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.333,.391,.762,1.153,4,1.01,0.011,-0.11,3.00,0.25,DH
975,12,Apr 19,SEA,,TEX,W,11-10,CG,6,6,2,3,0,0,2,5,0,0,3,0,0,0,0,0,0,0,.354,.404,.854,1.258,4,2.55,0.420,2.47,37.00,15.25,RF
976,13,Apr 20,SEA,,HOU,L,5-7,CG,5,5,1,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,.358,.404,.830,1.234,4,1.60,0.078,0.43,14.00,5.25,RF
977,14,Apr 21,SEA,,HOU,L,3-6,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.333,.377,.772,1.149,4,.55,-0.057,-0.63,0.00,-1.00,DH
978,15,Apr 22,SEA,,HOU,W,3-2,CG,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.328,.369,.738,1.107,4,.67,0.059,0.26,5.00,1.25,RF
979,16,Apr 24,SEA,,MIN,W,2-0,CG,3,3,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.328,.368,.766,1.133,4,.86,0.074,0.51,14.00,5.50,RF
980,17,Apr 25,SEA,,MIN,L,5-8,CG,4,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,.324,.361,.750,1.111,4,1.26,0.121,1.18,9.00,3.25,DH
981,18,Apr 26,SEA,,MIN,L,2-4,CG(11),5,3,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,.310,.364,.718,1.082,4,2.19,0.004,0.40,9.00,3.25,RF
982,19,Apr 27,SEA,@,TEX,W,3-1,CG,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.307,.358,.693,1.051,4,.78,0.032,0.14,5.00,1.25,RF
983,20,Apr 28,SEA,@,TEX,W,2-1,CG,4,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,.329,.376,.734,1.111,4,.84,0.182,1.70,18.00,6.75,DH
984,21,Apr 29,SEA,@,TEX,W,5-2,CG,5,4,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,.337,.389,.759,1.148,4,.87,0.114,1.50,21.00,8.50,DH
985,22,Apr 30,SEA,@,HOU,L,2-3,CG(10),4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.322,.372,.724,1.096,4,1.53,-0.180,-1.61,0.00,-1.00,DH
986,23,May 1,SEA,@,HOU,L,3-4,CG,4,4,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.330,.378,.747,1.125,4,1.30,-0.026,0.51,17.00,6.50,DH
987,24,May 2,SEA,@,HOU,L,4-11,GS-8,4,4,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,.347,.392,.811,1.203,4,.73,0.061,1.58,31.00,12.75,RF
988,25,May 3,SEA,@,HOU,L,6-7,CG,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.343,.387,.788,1.175,4,.82,-0.054,-0.29,3.00,0.25,DH
989,26,May 4,SEA,@,LAA,W,3-2,CG,4,4,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,.340,.382,.796,1.178,4,.87,0.159,0.42,14.00,5.25,RF
990,27,May 5,SEA,@,LAA,L,4-5,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.327,.368,.766,1.135,4,2.06,-0.158,-1.15,0.00,-1.00,RF
