1,64 (63),Jun 11,MIL,@,ARI,L,1-11,CG,4,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,.000,.500,.000,.500,1,1.79,-0.003,-0.12,9.00,12.00,LF
2,65,Jun 13 (1),MIL,@,STL,L,0-6,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.250,.000,.250,5,.92,-0.090,-0.95,0.00,0.00,CF
3,66,Jun 13 (2),MIL,@,STL,W,8-5,CG,5,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.091,.231,.091,.322,1,.54,-0.044,-0.78,3.00,3.00,LF
4,67,Jun 14,MIL,@,STL,W,7-6,8-8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.083,.214,.083,.298,9,.15,-0.004,-0.11,0.00,0.00,PH
5,68,Jun 15,MIL,@,STL,W,6-4,6-6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.077,.200,.077,.277,9,.66,-0.017,-0.11,0.00,0.00,PH
6,69,Jun 16,MIL,,SDP,W,6-5,CG(10),4,4,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,.118,.211,.235,.446,7,.80,0.024,0.30,8.00,9.00,LF
7,70,Jun 17,MIL,,SDP,L,5-7,11-GF(11),1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.111,.200,.222,.422,6,.59,-0.016,-0.11,0.00,0.00,PH
8,71,Jun 18,MIL,,SDP,W,2-1,CG,3,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.143,.217,.238,.455,7,.95,0.047,0.62,3.00,3.00,LF
9,72,Jun 19,MIL,,PIT,L,1-8,7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.136,.208,.227,.436,9,.19,-0.005,-0.45,0.00,0.00,LF
10,73,Jun 20,MIL,,PIT,L,3-7,GS-6,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.125,.222,.208,.431,7,.55,-0.004,-0.18,2.00,3.00,CF
11,75 (1),Jun 22,MIL,,PIT,W,4-2,7-8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.120,.214,.200,.414,9,.77,-0.020,-0.25,0.00,0.00,PH
12,76,Jun 23,MIL,@,ATL,L,4-5,6-GF,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.115,.233,.192,.426,9,1.98,0.021,-0.01,2.00,3.00,LF
13,77,Jun 24,MIL,@,ATL,L,1-3,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.100,.206,.167,.373,7,1.06,-0.111,-0.87,0.00,0.00,LF
14,78,Jun 25,MIL,@,ATL,W,7-0,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.097,.200,.161,.361,4,.01,0.000,-0.33,0.00,0.00,PH LF
15,103 (24),Jul 26,MIL,@,WSN,L,5-8,CG,4,3,1,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,.118,.231,.265,.495,7,.51,-0.015,1.45,18.00,25.20,CF
16,104,Jul 27,MIL,@,WSN,L,2-15,CG,3,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.135,.238,.351,.589,7,.27,-0.023,0.59,14.00,18.70,CF
17,105,Jul 28,MIL,,CHC,W,2-1,CG,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.128,.244,.333,.578,7,.91,-0.014,-0.04,2.00,3.00,CF
18,106,Jul 29,MIL,,CHC,L,1-2,CG(11),5,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.116,.240,.302,.542,7,1.68,-0.123,-0.56,2.00,3.00,CF
19,107,Jul 30,MIL,,CHC,L,2-4,GS-9,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.111,.245,.289,.534,8,1.44,-0.051,-0.31,2.00,3.00,CF
20,108,Aug 1,MIL,,STL,W,3-2,6-7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.109,.241,.283,.523,9,.81,-0.023,-0.24,0.00,0.00,PH
21,110 (1),Aug 3,MIL,,STL,W,2-1,6-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.106,.236,.277,.513,9,.64,-0.016,-0.17,,,CF
