1,Apr 13,DET,,CLE,L,1-2,GF,0,1.0,0,0,0,0,0,
3 (1),Apr 17,DET,,SLB,W,5-4,GF,0,1.2,0,0,0,0,0,
5 (1),Apr 19,DET,,SLB,L,1-4,,0,2.0,0,0,0,0,0,
10 (4),Apr 25,DET,,CHW,L,2-4,GF,7,2.0,0,1,0,1,0,P
13 (2),Apr 28,DET,,CHW,L,5-9,GS,36,8.0,1,1,0,2,0,P
19 (5),May 4,DET,@,CHW,L,2-4,GF,21,5.0,0,4,0,4,1,P
24 (4),May 10,DET,@,NYY,L,9-13,,12,1.2,0,0,0,0,0,P
26 (1),May 13,DET,@,BOS,W,13-10,GF,11,2.0,0,0,0,0,0,P
31 (4),May 18,DET,@,PHA,W,5-2,GF,7,2.0,0,1,0,1,0,P
34 (2),May 21,DET,@,WSH,L,10-13,GF,0,2.0,0,0,0,0,0,
37 (2),May 24,DET,,CHW,L,4-10,GF,23,4.0,1,3,0,4,1,P
