1,148,Sep 13,ANA,,KCR,L,1-3,13-GF(13),,99,0.1,0,0,0,0,0,0,0,0.00,1,3,1,0,0,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.35,0.010,0.26,13t 1-- 2 out d2,13t end d 2
2,151,Sep 16,ANA,,MIN,L,3-9,9-GF,,2,1.0,1,1,1,1,3,0,0,6.75,5,23,14,6,3,0,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.01,-0.001,-0.43, 9t --- 0 out d7, 9t end d 8
3,162,Sep 28,ANA,,TEX,L,0-4,8-GF,,11,2.0,2,1,1,0,2,1,0,5.40,8,30,21,8,1,1,5,2,1,0,,0,0,0,0,0,8,1,0,0,0,0,0,.27,0.003,0.13, 8t --- 0 out d3, 9t end d 4
