10,25,Apr 27,LAD,,CHC,L,3-4,7-7,,99,0.2,2,0,0,0,2,0,0,0.00,4,,,,,0,2,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.99,0.030,0.26, 7t --- 1 out d1, 7t 3 out d1
11,26,Apr 28,LAD,,CHC,L,0-3,9-GF,,0,1.0,1,1,1,0,2,1,0,5.40,4,,,,,0,1,0,0,1,,0,0,0,0,0,4,0,0,0,0,0,0,.17,-0.032,-0.51, 9t --- 0 out d2, 9t end d 3
12,29,May 1,LAD,,COL,L,1-4,6-8,,2,3.0,1,0,0,0,1,0,0,1.93,10,27,21,4,3,3,6,1,2,0,,0,0,0,0,0,10,0,0,0,0,0,0,.18,0.033,1.46, 6t --- 0 out d4, 8t 3 out d4
13,31,May 4,LAD,@,PIT,L,2-7,6-7,,2,1.0,2,2,2,0,0,0,0,4.76,5,13,8,1,1,4,1,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.27,-0.002,-0.47, 6b --- 0 out d3, 7b 12- 0 out d3
14,35,May 8,LAD,@,CIN,L,0-5,7-GF(8),,3,1.1,2,0,0,1,3,0,0,3.86,7,35,21,8,5,1,2,2,0,0,,2,1,0,0,0,6,1,0,0,0,0,0,.08,-0.011,0.04, 7b 1-3 2 out d4, 8b end d 5
15,36,May 10,LAD,@,STL,W,3-2,10-11,,1,1.0,1,0,0,1,1,0,0,3.38,5,17,9,5,1,3,0,0,0,0,,2,0,0,0,0,4,0,0,1,0,0,0,3.31,0.212,0.90,10b -23 2 out tie,11b 1-- 2 out tie
16,38,May 12,LAD,@,STL,L,5-6,8-GF(8),,1,0.2,1,0,0,1,0,0,0,3.12,4,,,,,3,0,0,0,0,,1,1,0,0,0,3,0,0,0,0,0,0,.35,-0.027,-0.46, 8b 1-- 1 out d2, 8b end d 3
17,111,Aug 3,LAD,,ATL,L,3-5,9-9,,82,1.0,0,0,0,0,1,0,1,2.79,4,,,,,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,1,.64,0.036,0.49, 9t --- 0 out d1, 9t 3 out d1
18,114,Aug 7,LAD,@,PIT,L,2-12,7-7,,3,1.0,6,5,5,0,2,1,0,6.75,9,33,19,9,2,2,5,3,0,0,,0,0,0,0,0,9,1,0,0,0,0,0,.03,-0.015,-4.46, 7b --- 0 out d5, 7b 3 out d10
19,115,Aug 9,LAD,@,CIN,L,4-9,8-GF(8),,1,1.0,1,0,0,0,0,0,0,6.17,3,8,5,2,0,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.03,0.001,0.52, 8b --- 0 out d5, 8b end d 5
20,159,Sep 26,LAD,,SFG,L,1-6,9-GF,,47,1.0,0,0,0,0,0,0,0,5.68,3,14,8,3,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.001,0.49, 9t --- 0 out d5, 9t end d 5
