102,5,Apr 24,STL,@,CHC,L,2-6,5-7,,99,3.0,3,1,1,0,0,1,0,3.00,11,3,5,0,0,3,,0,0,0,0,0,11,1,0,0,0,0,0,.41,0.016,0.43, 5b --- 0 out d2, 7b 3 out d3
103,16,May 10,STL,,BSN,L,0-6,4-5,,15,2.0,3,1,1,1,1,0,0,3.60,10,3,2,0,0,3,,0,0,0,0,0,8,1,0,0,0,0,0,.25,-0.013,0.06, 4t --- 0 out d5, 5t 3 out d6
104,26,May 23(1),STL,@,PHI,W,18-3,7-GF,S(1),12,3.0,4,0,0,0,0,0,0,2.25,13,3,6,1,0,4,,0,0,0,0,0,13,1,0,0,0,0,0,.00,0.001,1.46, 7b --- 0 out a10, 9b end a15
105,29,May 26,STL,@,NYG,L,7-10,8-GF(8),,2,0.2,1,0,0,0,0,0,0,2.08,3,1,1,0,0,1,,2,2,0,0,0,3,0,0,0,0,0,0,.60,-0.058,-0.81, 8b 1-3 1 out d1, 8b end d 3
106,33,May 30(1),STL,@,PIT,L,3-9,4-6,,3,2.2,5,3,3,1,2,1,0,3.97,13,0,5,0,0,5,,0,0,0,1,0,12,0,0,0,0,0,0,.42,-0.084,-1.91, 4b --- 0 out d5, 6b 12- 2 out d5
107,36,May 31(2),STL,@,CIN,L,0-7,8-GF(8),,0,1.0,0,0,0,0,1,0,0,3.65,3,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,0.49, 8b --- 0 out d7, 8b end d 7
108,43,Jun 7,STL,,PHI,L,1-5,6-8,,6,3.0,3,1,1,0,2,1,0,3.52,12,6,1,1,0,3,,0,0,0,0,0,11,0,0,0,0,0,1,.26,-0.017,0.59, 6t --- 0 out d3, 8t 3 out d4
109,45,Jun 9,STL,,BSN,L,5-11,2-5,,1,3.2,3,1,0,1,1,0,0,2.84,15,5,5,1,0,3,,2,2,0,0,0,14,1,0,1,0,0,0,.53,-0.103,-0.46, 2t 12- 1 out d2, 5t 3 out d5
110,46,Jun 10,STL,,BSN,L,2-10,,,0,0.0,3,3,3,0,0,0,0,4.26,3,,,,,,,,,,,,3,,,,,0,,,,,,
111,49,Jun 13(1),STL,,NYG,L,7-8,,,2,1.0,3,2,2,1,0,0,0,4.95,7,,,,,,,,,,,,5,,,,,0,,,,,,
112,53,Jun 18,STL,@,NYG,W,12-8,9-9,,4,0.0,2,1,1,0,0,0,0,5.40,2,0,0,0,0,2,,1,1,0,0,0,2,0,0,0,0,0,0,.06,-0.005,-1.21, 9b 1-- 2 out a6, 9b 12- 2 out a5
113,56,Jun 20(2),STL,@,NYG,L,4-6,8-GF(8),,1,1.0,0,0,0,0,0,0,0,5.14,3,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.18,0.014,0.51, 8b --- 0 out d2, 8b end d 2
114,60,Jun 25,STL,@,BRO,L,2-3,7-GF(8),,4,2.0,1,0,0,1,3,0,0,4.70,8,2,2,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.27,0.040,1.04, 7b --- 0 out d2, 8b end d 2
115,64,Jun 30,STL,@,CHC,L,1-9,5-6,,4,1.2,2,2,2,2,1,0,0,5.11,8,2,1,0,0,2,,1,0,1,0,0,6,0,0,0,1,0,0,.04,-0.006,-1.02, 5b 1-- 1 out d7, 6b 3 out d8
116,66,Jul 2,STL,@,CIN,L,3-7,7-GF(8),,1,2.0,1,0,0,0,1,0,0,4.72,7,2,3,0,0,1,,0,0,0,0,0,7,0,0,0,0,0,0,.06,0.009,0.97, 7b --- 0 out d4, 8b end d 4
117,67,Jul 4(1),STL,@,CIN,L,6-8,6-GF(8),,1,3.0,4,1,1,2,0,1,1,4.55,16,5,4,0,0,4,,0,0,1,0,0,12,0,0,2,0,0,0,.23,0.016,0.46, 6b --- 0 out d3, 8b end d 4
118,71,Jul 6,STL,,CHC,L,10-12,4-6,,1,2.2,1,0,0,1,0,0,0,4.18,10,8,0,0,0,1,,2,2,0,0,0,9,0,0,0,0,0,0,.24,-0.027,0.01, 4t 12- 1 out d5, 6t 3 out d7
119,74,Jul 9,STL,,CIN,W,6-4,6-7,,2,2.0,2,0,0,1,0,0,0,3.93,8,3,2,1,0,2,,0,0,0,0,0,7,1,0,1,0,0,0,1.18,0.116,1.06, 6t --- 0 out d1, 7t 3 out d1
120,79,Jul 17,STL,,PHI,L,10-11,1-2,,7,1.0,3,4,4,3,2,0,0,4.84,9,0,1,0,1,3,,2,0,0,0,0,6,2,0,1,0,0,0,1.23,-0.194,-3.29, 1t 1-3 2 out d3, 2t -2- 2 out d6
121,81,Jul 18(2),STL,,BRO,L,4-13,2-3,,0,2.0,6,4,4,0,1,0,0,5.54,10,4,3,3,0,2,,3,3,0,0,0,10,2,0,0,1,0,0,.06,-0.031,-4.09, 2t 123 0 out d6, 3t 3 out d13
122,93,Jul 29,CIN,@,NYG,L,0-5,1-7,,10,6.2,2,0,0,2,1,0,0,4.70,23,10,9,0,0,1,,0,0,0,1,0,21,0,0,0,0,0,0,.14,0.059,3.31, 1b --- 1 out d5, 7b 3 out d5
123,95,Jul 31(1),CIN,@,PHI,L,3-4,8-GF(8),,1,0.2,0,0,0,0,0,0,0,4.63,2,0,2,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.34,0.017,0.26, 8b --- 1 out d1, 8b end d 1
