276,1,Apr 3,MIL,@,OAK,L,5-6,6-6,,99,0.0,0,0,0,1,0,0,0,---,1,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,3.05,-0.053,-0.33, 6b 12- 2 out a1, 6b 123 2 out a1
277,3,Apr 6,MIL,@,SEA,L,3-6,7-GF(8),,2,1.1,1,0,0,0,0,0,1,0.00,5,2,1,0,0,1,,2,1,0,0,0,4,0,0,0,0,0,0,.08,-0.011,-0.09, 7b 12- 2 out d4, 8b end d 5
278,4,Apr 7,MIL,@,SEA,L,2-3,6-6,H(1),0,0.1,0,0,0,1,0,0,0,0.00,2,0,1,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,3.61,-0.011,-0.08, 6b 12- 0 out a2, 6b 123 1 out a2
279,7,Apr 11,MIL,@,CAL,L,5-9,2-5,,3,3.2,3,1,0,2,3,0,0,0.00,16,5,3,0,0,3,,2,1,1,0,0,14,0,0,0,1,0,1,.43,-0.009,0.46, 2b 12- 0 out d3, 5b 1-3 2 out d4
