112 (111),Aug 6,NYY,@,TOR,W,5-4,,2,0.1,0,0,0,0,0,P
113,Aug 7,NYY,@,TOR,W,9-2,,5,1.0,0,0,0,0,0,P
119 (5),Aug 14,NYY,,BAL,L,0-12,,14,2.0,0,0,0,0,0,P
